organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
174,fd98389c-4708-4253-9661-d9b714d0711c,Nuveen Quality Municipal Income Fund,3657 Lisa Lane,Berkeley,California,94712,Lifetime,,2024-10-22 09:39:04
363,6024b602-78da-4981-8792-cb182c9bff84,Nuveen Municipal Credit Income Fund,11309 Sandhill Court,Grand Junction,Colorado,81505,VIP,055000770,2024-10-23 04:14:12
455,6968f03c-b19a-483b-a836-64cb4ab87591,Nuveen Intermediate Duration Municipal Term Fund,14528 Halstead Terrace,Cedar Rapids,Iowa,52410,Enterprise,322078804,2024-10-23 12:51:24
186,bde2f4cb-699e-4e68-be65-b41c0ee38d23,Nuveen AMT-Free Quality Municipal Income Fund,7748 Unicorn Lane,Washington,District of Columbia,20062,Guest,122240670,2024-10-22 10:48:56
83,5ac6ba36-c48d-4030-9aed-b8f7e15a1562,NutriSystem Inc,9366 Fahs Loop,Des Moines,Iowa,50315,Temporary,211371308,2024-10-22 00:44:46
152,9f71d7a5-6b43-450e-b539-48cc14fa10bf,Nustar Energy L.P.,4710 Tarpon Lane,Los Angeles,California,90087,Enterprise,,2024-10-22 07:25:48
11,a4fa1c3a-654d-4179-ad3c-fd23492d4e42,Northeast Bancorp,7074 Wax Berry Court,Santa Monica,California,90410,Standard,104900116,2024-10-21 18:03:06
359,332e9e18-8de3-40ad-af32-605f0330d69d,Nomad Foods Limited,13524 Trevino Terrace,Huntington,West Virginia,25770,Student,,2024-10-23 03:39:24
80,10a12b8f-eeb4-4d19-beb4-ef21a13abf55,Nokia Corporation,12736 Parlor Place,San Francisco,California,94147,Basic,,2024-10-22 00:26:23
342,b413d077-9e13-4ee2-a61d-278fc55da197,"Nexstar Media Group, Inc.",10929 Omega Street,Syracuse,New York,13205,Trial,,2024-10-23 01:54:47
25,cd364c7f-c0d4-4b47-8ea9-e37a2b8a9b57,Navigator Holdings Ltd.,9743 Bartelson Terrace,Lake Worth,Florida,33462,Premium,,2024-10-21 19:21:22
38,cd4ef746-5e63-4373-ae12-ae64ef85ff00,"Natuzzi, S.p.A.",14562 Lisbon Lane,San Francisco,California,94164,Nonprofit,,2024-10-21 20:41:19
464,38b32837-3e96-4f52-8eb9-32180cf3e434,Natural Resource Partners LP,14700 Segovia Place,Milwaukee,Wisconsin,53277,Family,,2024-10-23 13:49:40
358,f3940f78-35e0-4772-977f-c152cfd2afa5,National Holdings Corporation,13843 Abney Avenue,Grand Forks,North Dakota,58207,Temporary,,2024-10-23 03:30:06
220,9ee1886a-a429-4954-ac01-47eeaa2b066d,National General Holdings Corp,12118 Del Mar Drive,Los Angeles,California,90065,Admin,,2024-10-22 13:50:40
335,58c41bb6-c1d9-42b8-abd1-9e56a52088c1,"National CineMedia, Inc.",3170 Jimenez Court,Washington,District of Columbia,20420,Temporary,,2024-10-23 01:05:01
153,c7a24efb-c6c4-4ed9-b680-6538267f776e,National Beverage Corp.,4757 Oyster Place,Kansas City,Missouri,64187,Affiliate,,2024-10-22 07:29:37
168,027b4f91-b798-4547-adb6-55cf4928fa49,"National American University Holdings, Inc.",5872 Bentley Street,Saint Paul,Minnesota,55123,Family,,2024-10-22 08:55:59
145,451a3351-2ed4-4f6e-8c56-4890298252a1,Nanometrics Incorporated,9321 Will Lane,El Paso,Texas,88563,Basic,053111810,2024-10-22 06:39:51
40,703a8364-e4dc-42d2-93ee-7f3a8770f408,"NETGEAR, Inc.",13177 Norman Run,Northridge,California,91328,Lifetime,,2024-10-21 21:00:30
297,ea057e4a-ea18-4776-9486-c3af20828a7c,"Mueller Industries, Inc.",10729 John Cramer Circle,Richmond,Virginia,23208,Enterprise,,2024-10-22 21:41:19
84,e8ebf70a-af26-4934-af67-287a6168f1d1,"Mota Group, Inc.",10413 Highbanks Court,El Paso,Texas,88589,Moderator,,2024-10-22 00:51:23
369,c4c57462-b28b-4669-9e63-cbd9cb7c89e4,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",706 Gary Lane,Baltimore,Maryland,21203,Family,043000096,2024-10-23 04:44:45
164,78e21054-9338-4333-887d-d4da68f45875,Moog Inc.,3617 Godleski Lane,Springfield,Massachusetts,01152,VIP,,2024-10-22 08:36:23
147,aac196ad-f5e7-486f-a3e7-6e67675ece3c,Monmouth Real Estate Investment Corporation,3630 Eubanks Lane,Orlando,Florida,32808,Business,053100494,2024-10-22 06:49:37
4,5889c55e-4535-4cb7-8765-6a7fc4b1e248,Momo Inc.,14616 Alyssa Lane,Fort Smith,Arkansas,72916,Trial,303188111,2024-10-21 17:22:23
114,f30ea66a-4c36-4203-afb0-fffc6891e8c5,Molson Coors Brewing  Company,1520 Toquero Street,Indianapolis,Indiana,46231,Student,,2024-10-22 03:48:52
250,7c639fa5-9858-48f1-8102-a38400f301d3,"Moleculin Biotech, Inc.",9860 Burgess Drive,Roanoke,Virginia,24048,Trial,,2024-10-22 17:15:05
182,381e2a0b-fbfb-412e-bad1-272b9ee28378,Modern Media Acquisition Corp.,11214 Wiggins Terrace,Los Angeles,California,90081,Business,053204280,2024-10-22 10:24:25
325,91e8a604-86eb-4627-8c65-dedeaee33d4a,"Model N, Inc.",8495 Mcduffie Court,Littleton,Colorado,80161,Standard,,2024-10-23 00:20:46
22,ff28be6d-55fa-46ab-a11f-6ddd21615b01,"Midland States Bancorp, Inc.",7662 Merida Circle,Tulsa,Oklahoma,74103,VIP,,2024-10-21 19:02:15
288,7d38af04-42ac-46e8-ac73-f6e6013a9d61,"Micron Technology, Inc.",8226 Ware Way,Loretto,Minnesota,55598,Student,,2024-10-22 20:45:10
263,761e5a94-a490-4a1a-a872-b9cff85fe398,"Merrill Lynch & Co., Inc.",8916 Mariel Way,Temple,Texas,76505,Admin,,2024-10-22 18:26:47
356,ce8919cf-92a0-4401-9578-43debbf08f29,"Meridian Bancorp, Inc.",190 Draper Avenue,Fort Lauderdale,Florida,33345,Standard,,2024-10-23 03:19:19
387,7ea4a2dc-f58c-4ac3-adc5-36b0fc413be1,Meredith Corporation,1871 Orangedale Terrace,Austin,Texas,78769,Moderator,,2024-10-23 06:22:16
316,198d03f9-9999-46d5-a2f9-d223d0d93993,"Melrose Bancorp, Inc.",10039 Las Pacos Court,Houston,Texas,77085,Basic,,2024-10-22 23:23:25
105,ff7fc396-b4df-434e-be1b-2ce6095f9ecf,Medley Capital Corporation,13499 Santa Cruz Drive,Mesa,Arizona,85205,Admin,322285752,2024-10-22 02:48:37
103,7c9cd5bb-ea66-4466-97f2-5dfd1604d8f3,"Medical Transcription Billing, Corp.",10975 Utica Way,Fort Lauderdale,Florida,33330,Nonprofit,,2024-10-22 02:37:01
285,e7dea67a-186a-4eaa-9b3d-3c29c6136ca8,Mazor Robotics Ltd.,14519 Culpepper Way,Nashville,Tennessee,37235,Nonprofit,,2024-10-22 20:19:30
115,8b64a794-54ce-4c2e-9776-cbf8553b1e1b,Marin Software Incorporated,3479 Hood Place,Saint Petersburg,Florida,33742,Standard,071900786,2024-10-22 03:50:46
389,f454e5b8-d128-4072-a3bd-13ff6d8f2b01,"Marathon Patent Group, Inc.",12348 Shubrick Court,Phoenix,Arizona,85035,Student,065302507,2024-10-23 06:34:14
329,59d0dc1b-1fd5-4750-aded-258feef9e4fc,Manulife Financial Corp,4769 Draughton Court,Glendale,California,91205,Seasonal,021202175,2024-10-23 00:38:21
59,fed72578-3b76-4a30-b7a1-b77315b25e87,"Maiden Holdings, Ltd.",925 Samantha Court,Milwaukee,Wisconsin,53234,Individual,104901610,2024-10-21 22:39:00
221,88e2328c-954e-4483-a9d8-01d0a1bce7fb,MYOS RENS Technology Inc.,14532 Twig Terrace,Atlanta,Georgia,31132,Affiliate,221370030,2024-10-22 13:58:56
310,94768883-14a2-4529-8684-8d0c5ee0b1e2,"MIDSTATES PETROLEUM COMPANY, INC.",3756 Gale Lane,Newport News,Virginia,23612,Premium,072404485,2024-10-22 23:02:58
442,30b2ead5-9dcc-4e94-8f20-55cb825da06d,MFS Special Value Trust,3777 Twig Terrace,Lansing,Michigan,48930,Admin,,2024-10-23 11:44:03
374,d904686e-705f-486a-9901-3f765d841377,MFC Bancorp Ltd.,7735 Gennesse Lane,Saint Paul,Minnesota,55103,Moderator,,2024-10-23 05:09:52
2,e16dec49-addb-460b-afd1-435ebb44ac40,MEDIFAST INC,8101 Becerril Court,Odessa,Texas,79769,Basic,,2024-10-21 17:15:32
257,f4e70dfd-5e53-41fd-b2ee-077ad5848112,"M.D.C. Holdings, Inc.",8129 Ellerslie Court,Tulsa,Oklahoma,74141,Nonprofit,125108492,2024-10-22 17:56:46
134,8e8a74f8-93fc-4f2b-ab8c-9c0c19b64346,Lumentum Holdings Inc.,6229 Bertucci Avenue,Lawrenceville,Georgia,30045,Guest,051403041,2024-10-22 05:34:39
85,098fda0b-654b-49cf-ba48-32e15a27b0bc,Long Island Iced Tea Corp.,9260 Picnic Place,Raleigh,North Carolina,27615,Nonprofit,064107091,2024-10-22 00:58:37
60,484c3be6-6c4f-413f-83fc-cf000c22358b,"LogMein, Inc.",14804 Saginaw Avenue,Newton,Massachusetts,02458,Moderator,,2024-10-21 22:40:33
440,0541f765-201c-41b0-9103-c633f5e6b251,Loews Corporation,7338 Fellowship Avenue,Washington,District of Columbia,20530,Admin,,2024-10-23 11:29:24
334,31afee10-c891-4618-966f-cb7a90a548e7,Liberty Global plc,10096 Hillcrest Drive,Tyler,Texas,75799,Enterprise,082900911,2024-10-23 00:57:58
379,dd21a7a9-dc35-4c08-8624-3d8715dbfb71,LiNiu Technology Group,14628 Orangeburg Terrace,Lynn,Massachusetts,01905,Nonprofit,041201703,2024-10-23 05:36:20
240,0a8f641d-8cdd-4083-8f2e-c461436c802a,Lennar Corporation,6873 Albatross Avenue,Sarasota,Florida,34233,Seasonal,122240308,2024-10-22 16:15:32
35,177401dc-4bd4-4b36-84b6-b10adae63a78,Lennar Corporation,1521 Perdido Bay,Reno,Nevada,89505,Admin,322070019,2024-10-21 20:22:21
304,85dd913d-9465-4b73-ad1d-a4adf130c378,LendingClub Corporation,8709 Robin Court,Corpus Christi,Texas,78415,Partner,053101396,2024-10-22 22:21:50
294,16f27c58-0bff-49b0-aced-d55c076a43f5,"Laureate Education, Inc.",1301 Zisa Court,Peoria,Illinois,61651,Admin,,2024-10-22 21:27:55
67,1161a37c-f4d6-4894-86c4-d196fb3f8435,Landmark Bancorp Inc.,2798 Chapman Loop,South Bend,Indiana,46634,Seasonal,,2024-10-21 23:23:54
258,da932e5a-97a8-4452-a8c7-900c237260b3,"Landauer, Inc.",4239 Lisa Lane,Columbia,South Carolina,29215,Affiliate,,2024-10-22 18:02:38
137,f1c6fd86-f35b-4244-b5ad-b70cc69320b4,Lamar Advertising Company,10766 Royal Palm Avenue,North Hollywood,California,91606,Lifetime,062205937,2024-10-22 05:48:52
79,82986ea0-be2d-4819-a478-d502f03690f1,La Jolla Pharmaceutical Company,8271 Cheltenham Court,Waco,Texas,76705,Reseller,271973775,2024-10-22 00:20:26
420,11db3c93-59bc-4c2e-ae1e-903d980f2704,Kroger Company (The),14982 Charski Court,Saint Louis,Missouri,63116,Student,101101581,2024-10-23 09:24:26
468,0fefe93b-7182-417c-afaa-09e1b961c809,Kopin Corporation,1599 Abel Place,Duluth,Georgia,30096,Standard,,2024-10-23 14:16:30
47,51de8371-7608-4a9f-acab-548e52f978e5,Kimco Realty Corporation,6845 Ambler Circle,Minneapolis,Minnesota,55436,Reseller,,2024-10-21 21:49:06
202,32222dda-9978-4aa1-86c4-294a783010e9,Key Tronic Corporation,9120 Ulmer Terrace,Mesa,Arizona,85215,Basic,113003389,2024-10-22 12:01:40
196,34ae7220-db7c-431a-a2d0-0da16892de77,"Key Energy Services, Inc.",11656 Fillmore Place,Lake Charles,Louisiana,70616,Nonprofit,221982156,2024-10-22 11:38:57
408,fa228b8c-c098-4032-b2a9-bd7a71b1e141,"Kelly Services, Inc.",3289 Dwight Drive,Kissimmee,Florida,34745,Moderator,,2024-10-23 08:12:17
290,c3d92670-b85d-44e9-8043-4d20bfeef62d,"Keane Group, Inc.",13010 Staunton Street,Houston,Texas,77040,Partner,053100300,2024-10-22 21:00:34
130,97a00e30-7c61-4527-b7eb-34a6a5c5fd04,Kayne Anderson Energy Development Company,12621 Silverstreet Way,Edmond,Oklahoma,73034,Seasonal,,2024-10-22 05:10:24
150,41ea7c93-e41d-4ffa-9fed-df3df169b458,KKR Income Opportunities Fund,14463 Woodfield Way,Beaverton,Oregon,97075,Trial,,2024-10-22 07:08:00
255,1c40b9c8-7976-4ff7-8709-01c9041fd175,"KCAP Financial, Inc.",2229 Jessup Street,San Rafael,California,94913,Premium,,2024-10-22 17:46:11
75,718d0585-6439-4b3c-844e-0aa9a5d6c423,"KCAP Financial, Inc.",512 Peninsula Street,Birmingham,Alabama,35279,Admin,,2024-10-22 00:06:48
396,78f5f171-7ecc-4b7b-b5bf-54d3a8e63187,John Hancock Preferred Income Fund,3849 Baffie Court,Atlanta,Georgia,30316,Trial,,2024-10-23 07:15:12
21,42053d7f-65dd-4a3f-a1ad-0f8010f21ca5,Jensyn Acquistion Corp.,7335 Amidei Path,Atlanta,Georgia,30336,Standard,,2024-10-21 18:56:51
347,e4af756c-532e-4061-82de-92253d416d2d,Jacobs Engineering Group Inc.,13376 Hayward Path,Los Angeles,California,90050,Basic,,2024-10-23 02:22:41
326,00ef71fd-4d4b-4f45-bd8c-14d52aa79215,JMP Group LLC,6420 Redwood Road,Waterbury,Connecticut,06721,VIP,,2024-10-23 00:26:51
378,9589d6db-f6af-4535-9928-a5d5ad3cd8f4,"JELD-WEN Holding, Inc.",3798 Willington Way,Raleigh,North Carolina,27626,Partner,021308817,2024-10-23 05:33:04
318,148c9a6b-e7f3-4450-b508-3461caa5bb39,"JA Solar Holdings, Co., Ltd.",14028 Pepperidge Circle,El Paso,Texas,79994,Individual,265270222,2024-10-22 23:37:46
275,f305d5e1-bfde-485e-8c39-2e6f45617552,"J. W. Mays, Inc.",3931 Penney Lane,Hagerstown,Maryland,21747,Affiliate,111101225,2024-10-22 19:25:26
474,58b780fc-c49d-4d14-9ecd-9e4ae0305ea9,Iridium Communications Inc,1310 Montoya Drive,Las Vegas,Nevada,89178,Nonprofit,,2024-10-23 14:49:51
248,2c881b67-ffbf-4a98-b9e4-f91f851d9eb3,Invesco Plc,13426 Roslyn Court,Hialeah,Florida,33013,Partner,,2024-10-22 17:01:18
355,83db3a23-fc40-420a-8f04-1869a2842c29,Invesco Municipal Income Opportunities Trust,748 Crystal Court,Tucson,Arizona,85732,Business,104901717,2024-10-23 03:17:53
457,92d12ddb-1ad9-4407-a1c8-3ed7fd0796e4,Invesco Credit Opportunities Fund,6478 Okefenokee Terrace,Little Rock,Arkansas,72215,Nonprofit,084107055,2024-10-23 13:07:36
388,2b486ef2-5468-4b60-8f70-0bfac160a6b3,"Intrawest Resorts Holdings, Inc.",14761 Truman Avenue,Roanoke,Virginia,24014,Standard,322170692,2024-10-23 06:24:23
433,9b268651-895e-4349-9da1-4699b9e5bb6c,"Interface, Inc.",3757 Moffitt Lane,Washington,District of Columbia,20210,Family,,2024-10-23 10:47:57
234,d1aac355-8d66-4569-afd2-159af3e8b985,"Insys Therapeutics, Inc.",13681 Monterey Lane,Huntington,West Virginia,25716,Standard,125106986,2024-10-22 15:36:43
30,07f91f7d-ae1b-4cb4-a7ad-928deef98f2e,"Insteel Industries, Inc.",1881 Essex Court,Minneapolis,Minnesota,55487,Enterprise,122187076,2024-10-21 19:59:52
224,679839e1-2ad1-466a-8b3d-395e59982743,"Installed Building Products, Inc.",7621 St. Thomas Lane,Denver,Colorado,80291,Guest,103112617,2024-10-22 14:19:58
454,b68bbd0b-1b92-48ac-91dc-060b990b34fc,Inphi Corporation,6546 Minnehan Terrace,Fayetteville,North Carolina,28314,Guest,113010217,2024-10-23 12:46:29
283,c02446a2-dacb-4223-9cef-70a37c41a96b,Illinois Tool Works Inc.,4832 Knox Terrace,Miami,Florida,33142,Trial,,2024-10-22 20:09:02
452,f29b95fa-6888-47b7-9464-de7baa7b83a4,"Ignyta, Inc.",6217 Cortez Avenue,Columbus,Ohio,43268,Trial,,2024-10-23 12:32:42
324,7deb52ca-f319-4796-8363-43e2a02f2456,IQ Chaikin U.S. Small Cap ETF,8093 Jacona Place,Chicago,Illinois,60641,Guest,067016590,2024-10-23 00:14:55
151,01a3d143-7b4d-4037-8a74-d66da12b55de,IPG Photonics Corporation,11889 Buttonwood Run,Columbus,Georgia,31904,Family,,2024-10-22 07:17:40
447,db06951d-7b54-425e-8bcb-06908662f9b3,"Hyster-Yale Materials Handling, Inc.",1759 Churchill Downs,Tampa,Florida,33647,Lifetime,,2024-10-23 12:09:38
27,972c1223-1900-4b22-8f2c-745b21ac08e8,"Hurco Companies, Inc.",8653 Townsend Terrace,Cincinnati,Ohio,45243,Trial,062204006,2024-10-21 19:37:47
122,faf54f1e-1e97-49e8-a422-cd742cadeb03,Hunter Maritime Acquisition Corp.,6702 Woodbridge Way,Knoxville,Tennessee,37914,Student,,2024-10-22 04:31:52
10,ef90211e-7918-4dc8-b8fe-f5b7146b8d14,"Hudson Technologies, Inc.",12175 Wheelock Street,Denver,Colorado,80262,Affiliate,,2024-10-21 17:54:48
82,4b7b21fa-f2bd-42b1-961c-6422321d14d3,"Hub Group, Inc.",12520 Lucky Lane,Hialeah,Florida,33018,Premium,081211135,2024-10-22 00:36:16
148,7e4ae2c5-e261-4d0b-8b2f-bad1b13899cf,Houston Wire & Cable Company,13776 Bucksport Avenue,Clearwater,Florida,34615,Temporary,111908143,2024-10-22 06:52:47
372,9af4ac91-b4be-466b-9c0d-b895df93ca24,Horizon Pharma plc,2716 Wenk Place,Pittsburgh,Pennsylvania,15220,Basic,,2024-10-23 04:59:34
346,7a36f9bf-6eca-4a4f-828f-a38bbfef57cb,"HopFed Bancorp, Inc.",9303 Kilcrease Loop,Dallas,Texas,75241,Guest,113002296,2024-10-23 02:16:07
412,bf913882-2f0c-4d5f-aab4-e20f835ed43b,Hooker Furniture Corporation,1586 Alcove Loop,Fresno,California,93715,Partner,,2024-10-23 08:35:42
50,514c0948-1fb2-477d-8459-16f61844bcbc,HollyFrontier Corporation,7736 Clay Terrace,Denton,Texas,76210,Trial,,2024-10-21 22:00:10
386,9875ff87-8146-45ec-8f6a-09021c4cd90d,Hoegh LNG Partners LP,9045 Allagash Avenue,New York City,New York,10131,Reseller,,2024-10-23 06:15:51
162,a25a6f45-32e1-4434-a97d-b9ffb0c01030,Highland/iBoxx Senior Loan ETF,1419 Morrison Place,New York City,New York,10292,Trial,061105232,2024-10-22 08:30:39
86,ff8775d1-a570-442d-a6ec-26271179109e,Helios and Matheson Analytics Inc,8437 Vista Place,Charleston,West Virginia,25362,Standard,,2024-10-22 01:05:10
320,0141404f-b05a-4722-96ce-6c272b86fd9f,"Hawaiian Telcom Holdco, Inc.",4654 Killington Loop,Newark,Delaware,19725,Family,,2024-10-22 23:55:52
354,f1b0a048-fe14-4d14-abc1-8e234e9ce8ee,"Guidance Software, Inc.",12346 Roleson Lane,Anchorage,Alaska,99507,VIP,107004352,2024-10-23 03:09:29
111,a26f6419-1297-4204-a316-f72665e1922c,"Great Western Bancorp, Inc.",10455 Underhill Court,Wichita,Kansas,67236,Moderator,122242092,2024-10-22 03:24:00
232,3ee21636-0710-4c43-ada0-fc60c8b12f90,Great Ajax Corp.,14300 Randolph Loop,Tucson,Arizona,85737,Admin,,2024-10-22 15:18:58
108,58818768-efa4-47ea-ac7a-de9f2c5547dc,Granite Real Estate Inc.,13536 Viola Court,El Paso,Texas,79999,Temporary,,2024-10-22 03:06:19
171,907fb205-7eb9-4553-ae28-33ee1a31811e,Government Properties Income Trust,9862 Quartz Aveniue,Tampa,Florida,33633,Basic,,2024-10-22 09:14:08
384,3ae79e34-017e-4356-be46-f1f040a67b56,"Gores Holdings II, Inc.",5245 Gilson Loop,Concord,California,94522,Premium,031203999,2024-10-23 06:01:54
425,770a803d-cfd2-4bf2-8f4e-9bb837cc3425,Goldman Sachs MLP Income Opportunities Fund,10112 Jill Street,Houston,Texas,77030,Basic,022000839,2024-10-23 09:55:08
309,1883d987-ea83-459e-a06a-a894e11f1450,Goldcorp Inc.,13704 Seabrook Court,Fort Wayne,Indiana,46896,VIP,,2024-10-22 22:53:45
394,f1d09946-e5bf-4778-8d90-03a37bf17f11,Golar LNG Partners LP,3314 Port Royal Court,Sacramento,California,94257,Temporary,,2024-10-23 07:02:21
200,0ab53c9c-585b-4cf3-8251-886c5e0939e2,Global X Robotics & Artificial Intelligence ETF,11226 Marston Way,New York City,New York,10155,Trial,,2024-10-22 11:52:08
417,2f49ae48-eba2-4d3d-8ee9-7bc7bd614d19,Global X Millennials Thematic ETF,12165 Keystone Court,Duluth,Minnesota,55805,Reseller,071904517,2024-10-23 09:10:47
233,9c772c80-2996-4126-a978-352c0376e5d2,Global X Conscious Companies ETF,11998 Evelynton Loop,Spokane,Washington,99220,Partner,,2024-10-22 15:28:32
191,7ec6dd7b-603a-4491-beab-06884d699ce6,Global Partner Acquisition Corp.,1388 Bower Lane,Herndon,Virginia,22070,Enterprise,,2024-10-22 11:16:39
471,5822e44d-ed21-4f90-ac05-382a928ae03a,Global Indemnity Limited,10651 Nature Lane,Amarillo,Texas,79182,Premium,,2024-10-23 14:33:24
239,74f366a4-ad7d-4168-8eb1-be470fff7422,Gladstone Land Corporation,6596 Hammond Place,Charleston,West Virginia,25305,Business,,2024-10-22 16:10:35
133,eb487bc8-6bb6-42fb-884f-6867f423667e,Gladstone Investment Corporation,7606 Britton Drive,Trenton,New Jersey,08603,Admin,084008358,2024-10-22 05:29:06
169,9f996c5f-9fe5-4045-a10d-9029b6b6903f,Gigamon Inc.,6607 Buttonwood Run,Baltimore,Maryland,21216,Student,092101289,2024-10-22 09:00:30
269,9cc47a01-902c-4750-a10f-f0013f3fe9a4,Geospace Technologies Corporation,8034 Othello Court,Englewood,Colorado,80150,Moderator,104102781,2024-10-22 18:54:47
52,51876e51-07cd-489d-8120-860bd15ad299,Genworth Financial Inc,770 Fraser Court,Memphis,Tennessee,38119,Student,082901813,2024-10-21 22:13:41
146,f12b0787-d886-4029-9f67-cf1827febb79,"Genius Brands International, Inc.",3647 Quailey Court,El Paso,Texas,79968,VIP,,2024-10-22 06:46:26
267,92b1002a-55bd-4bad-b9c8-491f40d9346a,"Genesis Healthcare, Inc.",10978 Junction Place,Tacoma,Washington,98464,Lifetime,,2024-10-22 18:42:54
57,eae208e1-6028-431d-b07f-0a1eb939d010,General Cable Corporation,6701 Walhalla Way,Santa Barbara,California,93111,Premium,,2024-10-21 22:29:22
323,2319a575-84e4-4e4f-b5d9-aa7af22b7fc9,GasLog Partners LP,4761 Becerra Street,Houston,Texas,77060,Trial,,2024-10-23 00:11:04
142,d64dd6b6-456a-4d77-82f9-a09959f94576,Galapagos NV,13676 Melody Avenue,Chico,California,95973,Standard,,2024-10-22 06:16:18
305,5f118443-7ff0-436d-ad01-c3f73a8adf50,Gabelli Utility Trust (The),4408 Gillespie Lane,New York City,New York,10105,Seasonal,103012869,2024-10-22 22:28:03
70,83cadd52-2036-4851-83de-815813db45c4,Gabelli Multi-Media Trust Inc. (The),11673 Wimberly Place,Valley Forge,Pennsylvania,19495,Nonprofit,,2024-10-21 23:38:31
341,1f93bcbc-50c6-4e48-b604-e64010d88847,Gabelli Global Small and Mid Cap Value Trust (The),14167 Napa Lane,Saint Augustine,Florida,32092,Partner,,2024-10-23 01:45:17
193,0edd5fc1-251f-4a14-b300-70754cd65893,"Gabelli Equity Trust, Inc. (The)",1298 Zeek Place,Shreveport,Louisiana,71161,Premium,,2024-10-22 11:25:50
411,826c82e2-a61d-4f63-8ab9-87e0cd83db79,"GTY Technology Holdings, Inc.",11356 Embrook Street,Miami,Florida,33180,VIP,,2024-10-23 08:27:54
441,5677399e-b1f6-442a-a119-423fa9df5c7f,"GSI Technology, Inc.",13771 Kline Street,Santa Rosa,California,95405,Student,067003985,2024-10-23 11:34:48
413,ba0bd522-17e4-48a5-8b6d-3026d34c8d4f,GDS Holdings Limited,7950 Rock Hill Lane,Melbourne,Florida,32919,Business,062204938,2024-10-23 08:37:39
381,a912dfe2-0c86-4fb7-bdcf-58d9e8fd7799,GATX Corporation,8316 Geddes Terrace,Jamaica,New York,11431,Admin,,2024-10-23 05:49:07
201,b5931f17-b3dd-48d0-ba1a-4b885694fc65,Fuling Global Inc.,1342 Jessmyth Place,Colorado Springs,Colorado,80935,Family,322283178,2024-10-22 11:59:52
112,562790d9-a055-416b-9b6e-7c268e6d0bba,"Fulgent Genetics, Inc.",12032 Gerry Andrews Place,Killeen,Texas,76544,Reseller,122220506,2024-10-22 03:31:16
391,ae47a806-03ec-4487-aaf9-84792de38d9e,Frontier Communications Corporation,4783 Fieldstone Path,Fargo,North Dakota,58106,Basic,021201011,2024-10-23 06:44:50
351,63b194cf-7198-4d60-8c36-47e20136436c,"Fresh Del Monte Produce, Inc.",12875 Anchorage Road,Schenectady,New York,12305,Affiliate,104902392,2024-10-23 02:49:30
476,0c6e1c37-a271-4bfa-9e39-cffa4a7db0de,"Franklin Resources, Inc.",13676 Berrington Loop,Memphis,Tennessee,38109,Affiliate,062203395,2024-10-23 14:53:22
43,178f6359-b096-4f2b-bb5a-f684bf18e778,Francesca's Holdings Corporation,3249 Hydrangea Avenue,Denver,Colorado,80217,Admin,,2024-10-21 21:23:09
277,a7448fe8-c5a6-447a-916d-267d10ec0d07,"Fossil Group, Inc.",14627 Ashwood Run,Tucson,Arizona,85743,Individual,,2024-10-22 19:32:57
156,ca33f8fa-e3e7-480a-9802-3ff63e48743e,Forum Merger Corporation,10576 Dobbins Terrace,Lees Summit,Missouri,64082,Partner,101105299,2024-10-22 07:46:59
211,caa0d2cd-1bee-4eeb-bfa0-0f8764681679,Fortive Corporation,5875 Baypoint Way,Tucson,Arizona,85705,Temporary,107006554,2024-10-22 13:03:59
405,d16fd7ab-3c17-40cd-9a30-0279dd842819,"First US Bancshares, Inc.",5825 Clark Court,Greenville,South Carolina,29605,Temporary,,2024-10-23 07:56:15
33,548f5d40-add0-470a-a797-4333fbd89177,First Trust SSI Strategic Convertible Securities ETF,11044 Orgovan Avenue,San Francisco,California,94105,Moderator,,2024-10-21 20:11:53
19,d7673450-bee3-414b-841e-4e898e2da4cb,First Trust RiverFront Dynamic Developed International ETF,13603 Arteaga Way,Indianapolis,Indiana,46295,Temporary,,2024-10-21 18:39:29
210,b849939a-ddaf-4cd2-ac8d-5638afe7331f,First Trust RBA American Industrial Renaissance ETF,13473 Littlestone Terrace,Whittier,California,90610,Guest,,2024-10-22 12:54:54
12,38d305af-8748-468b-ab91-5291d73bc956,First Trust Nasdaq Pharmaceuticals ETF,9689 Virginia Drive,Carol Stream,Illinois,60351,Family,,2024-10-21 18:08:20
274,3169ad80-f78b-4fc7-a4de-b31fb8cb6958,First Trust NASDAQ Global Auto Index Fund,5733 Penney Lane,Atlanta,Georgia,30323,Enterprise,322270408,2024-10-22 19:21:00
155,692ac89a-a613-45ea-99c6-483375082786,First Trust Eurozone AlphaDEX ETF,12625 Chitty Chatty Run,Philadelphia,Pennsylvania,19172,Admin,101101989,2024-10-22 07:38:25
401,6943d24b-bf82-412f-8402-3e61b7b8d947,First Data Corporation,8650 Rosella Place,Aiken,South Carolina,29805,Affiliate,,2024-10-23 07:36:16
6,990496d2-1793-4645-bb7e-7a31d0ff7471,First Commonwealth Financial Corporation,6652 Karen Garner Place,Pittsburgh,Pennsylvania,15235,Enterprise,,2024-10-21 17:33:53
364,65f90a78-4b0e-41f7-ad3b-e0dadd114f36,"FireEye, Inc.",11146 Colson Court,Louisville,Kentucky,40298,Seasonal,,2024-10-23 04:21:59
