user_id,user_key,first_name,last_name,email_address,normalized_name,organization_key,role_type,treasuryId,last_login,status,updated_date,imported_date,date_registered,card_id,employee_id,parent_key,sensitive_username,parent_first_name,parent_last_name,shipping_address,shipping_address2,shipping_city,shipping_state,shipping_zip,is_direct_pay_user,is_direct_pay_admin,is_direct_pay_license_admin,user_district_key,user_school_key
38,cd4ef746-5e63-4373-ae12-ae64ef85ff00,Dmitri,McAneny,dmitri.mcaneny@gmail.com,Dmitri McAneny,2ae5ed8f-1f4e-4fc8-b753-85c032811a2d,Team Lead,cd4ef746-5e63-4373-a,2025-10-18 22:54:45,0,2025-10-18 22:54:46,2024-10-21 20:41:19,2025-10-18 22:54:46,cd4ef746-5e63-4373-ae12-ae64ef85ff00,cd4ef746-5e63-4373-ae12-ae64ef85ff00,cd4ef746-5e63-4373-ae12-ae64ef85ff00,dmcaneny47420,Dmitri,McAneny,14562 Lisbon Lane,14562 Lisbon Lane,San Francisco,CA,94164,0,0,0,cd4ef746-5e63-4373-ae12-ae64ef85ff00,cd4ef746-5e63-4373-ae12-ae64ef85ff00
39,2c862d3d-7958-46ef-82dc-fa90b543ac37,Nixie,Cowlin,nixie.cowlin@yahoo.com,Nixie Cowlin,c0ec33a5-39d0-4614-b617-23ce4526dd44,Manager,2c862d3d-7958-46ef-8,2025-10-07 09:22:33,1,2025-10-07 09:22:34,2024-10-21 20:51:03,2025-10-07 09:22:34,2c862d3d-7958-46ef-82dc-fa90b543ac37,2c862d3d-7958-46ef-82dc-fa90b543ac37,2c862d3d-7958-46ef-82dc-fa90b543ac37,ncowlin4846,Nixie,Cowlin,14087 Evinston Court,14087 Evinston Court,Midland,TX,79705,0,0,0,2c862d3d-7958-46ef-82dc-fa90b543ac37,2c862d3d-7958-46ef-82dc-fa90b543ac37
40,703a8364-e4dc-42d2-93ee-7f3a8770f408,Alexine,Browning,alexine.browning@hotmail.com,Alexine Browning,198d03f9-9999-46d5-a2f9-d223d0d93993,Analyst,703a8364-e4dc-42d2-9,2025-09-15 05:30:15,0,2025-09-15 05:30:16,2024-10-21 21:00:30,2025-09-15 05:30:16,703a8364-e4dc-42d2-93ee-7f3a8770f408,703a8364-e4dc-42d2-93ee-7f3a8770f408,703a8364-e4dc-42d2-93ee-7f3a8770f408,abrowning55641,Alexine,Browning,13177 Norman Run,13177 Norman Run,Northridge,CA,91328,0,0,0,703a8364-e4dc-42d2-93ee-7f3a8770f408,703a8364-e4dc-42d2-93ee-7f3a8770f408
41,98592468-9fda-4e5e-9fa9-da601fc74e7c,Rustie,Yurocjkin,rustie.yurocjkin@gmail.com,Rustie Yurocjkin,fff6bbf3-657c-4236-81bb-7b715ed27e7d,Coordinator,98592468-9fda-4e5e-9,2025-10-12 15:15:16,0,2025-10-12 15:15:17,2024-10-21 21:09:24,2025-10-12 15:15:17,98592468-9fda-4e5e-9fa9-da601fc74e7c,98592468-9fda-4e5e-9fa9-da601fc74e7c,98592468-9fda-4e5e-9fa9-da601fc74e7c,ryurocjkin54700,Rustie,Yurocjkin,14303 Driftwood Place,14303 Driftwood Place,Odessa,TX,79764,0,0,0,98592468-9fda-4e5e-9fa9-da601fc74e7c,98592468-9fda-4e5e-9fa9-da601fc74e7c
42,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,Mariya,Franciotti,mariya.franciotti@hotmail.com,Mariya Franciotti,1fa9b855-7cec-4430-b8ea-823ec183952c,Contractor,c90d3aae-9b82-4268-8,2025-03-08 08:52:02,1,2025-03-08 08:52:03,2024-10-21 21:18:58,2025-03-08 08:52:03,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,mfranciotti45493,Mariya,Franciotti,5334 Pace Lane,5334 Pace Lane,Wichita,KS,67220,1,1,1,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f
43,178f6359-b096-4f2b-bb5a-f684bf18e778,Georas,Athy,georas.athy@hotmail.com,Georas Athy,ce8919cf-92a0-4401-9578-43debbf08f29,Support Staff,178f6359-b096-4f2b-b,2025-01-16 15:08:15,1,2025-01-16 15:08:16,2024-10-21 21:23:09,2025-01-16 15:08:16,178f6359-b096-4f2b-bb5a-f684bf18e778,178f6359-b096-4f2b-bb5a-f684bf18e778,178f6359-b096-4f2b-bb5a-f684bf18e778,gathy36861,Georas,Athy,3249 Hydrangea Avenue,3249 Hydrangea Avenue,Denver,CO,80217,1,1,1,178f6359-b096-4f2b-bb5a-f684bf18e778,178f6359-b096-4f2b-bb5a-f684bf18e778
44,d49e4d19-3754-4d95-9ce2-3453e39d8e89,Renard,Punshon,renard.punshon@yahoo.com,Renard Punshon,ddd5804a-8883-435d-b661-2f07d9109eaa,Developer,d49e4d19-3754-4d95-9,2025-04-06 16:44:07,0,2025-04-06 16:44:08,2024-10-21 21:26:05,2025-04-06 16:44:08,d49e4d19-3754-4d95-9ce2-3453e39d8e89,d49e4d19-3754-4d95-9ce2-3453e39d8e89,d49e4d19-3754-4d95-9ce2-3453e39d8e89,rpunshon13820,Renard,Punshon,6539 Varnville Way,6539 Varnville Way,Durham,NC,27717,1,1,1,d49e4d19-3754-4d95-9ce2-3453e39d8e89,d49e4d19-3754-4d95-9ce2-3453e39d8e89
45,ec3df9e7-111e-4edf-97ef-3b359dc82364,Allina,Slimings,allina.slimings@verizon.net,Allina Slimings,bf489cab-c6c6-4a55-8d5b-e264dcbb9bb1,Consultant,ec3df9e7-111e-4edf-9,2025-10-08 21:11:07,1,2025-10-08 21:11:08,2024-10-21 21:31:00,2025-10-08 21:11:08,ec3df9e7-111e-4edf-97ef-3b359dc82364,ec3df9e7-111e-4edf-97ef-3b359dc82364,ec3df9e7-111e-4edf-97ef-3b359dc82364,aslimings49358,Allina,Slimings,14149 Palladino Place,14149 Palladino Place,Monroe,LA,71213,0,0,0,ec3df9e7-111e-4edf-97ef-3b359dc82364,ec3df9e7-111e-4edf-97ef-3b359dc82364
46,17857b0d-6314-4177-8b14-5d16da69d76f,Casper,Braham,casper.braham@yahoo.com,Casper Braham,23bbd3ed-a4d1-4155-b5cf-37680250cbf5,Team Lead,17857b0d-6314-4177-8,2025-09-04 00:17:10,0,2025-09-04 00:17:11,2024-10-21 21:40:29,2025-09-04 00:17:11,17857b0d-6314-4177-8b14-5d16da69d76f,17857b0d-6314-4177-8b14-5d16da69d76f,17857b0d-6314-4177-8b14-5d16da69d76f,cbraham59529,Casper,Braham,12716 Clarendon Court,12716 Clarendon Court,Silver Spring,MD,20910,0,0,0,17857b0d-6314-4177-8b14-5d16da69d76f,17857b0d-6314-4177-8b14-5d16da69d76f
47,51de8371-7608-4a9f-acab-548e52f978e5,Betteanne,Menier,betteanne.menier@gmail.com,Betteanne Menier,41e2dbe3-a925-47bf-9aa9-e171c9533452,Manager,51de8371-7608-4a9f-a,2025-04-14 03:35:10,1,2025-04-14 03:35:11,2024-10-21 21:49:06,2025-04-14 03:35:11,51de8371-7608-4a9f-acab-548e52f978e5,51de8371-7608-4a9f-acab-548e52f978e5,51de8371-7608-4a9f-acab-548e52f978e5,bmenier63895,Betteanne,Menier,6845 Ambler Circle,6845 Ambler Circle,Minneapolis,MN,55436,1,1,1,51de8371-7608-4a9f-acab-548e52f978e5,51de8371-7608-4a9f-acab-548e52f978e5
48,4e4feae4-20a0-4435-9eec-5551ac0aba9d,Dario,Le Prevost,dario.leprevost@yahoo.com,Dario Le Prevost,8a66b26a-6fbb-4868-bbc0-ae9675b48f4f,Analyst,4e4feae4-20a0-4435-9,2024-12-10 11:42:43,0,2024-12-10 11:42:44,2024-10-21 21:54:12,2024-12-10 11:42:44,4e4feae4-20a0-4435-9eec-5551ac0aba9d,4e4feae4-20a0-4435-9eec-5551ac0aba9d,4e4feae4-20a0-4435-9eec-5551ac0aba9d,dle prevost1601,Dario,Le Prevost,1722 Incorvaia Way,1722 Incorvaia Way,Moreno Valley,CA,92555,1,1,1,4e4feae4-20a0-4435-9eec-5551ac0aba9d,4e4feae4-20a0-4435-9eec-5551ac0aba9d
49,bb3891bf-95dd-4775-97fa-0262f0cdadb4,Orelle,Retter,orelle.retter@gmail.com,Orelle Retter,9b1aea51-b2dd-4d40-9f3e-98ab7b68c694,Coordinator,bb3891bf-95dd-4775-9,2025-02-26 12:07:46,1,2025-02-26 12:07:47,2024-10-21 21:56:13,2025-02-26 12:07:47,bb3891bf-95dd-4775-97fa-0262f0cdadb4,bb3891bf-95dd-4775-97fa-0262f0cdadb4,bb3891bf-95dd-4775-97fa-0262f0cdadb4,oretter16322,Orelle,Retter,4928 Bellamy Lane,4928 Bellamy Lane,Fresno,CA,93726,1,1,1,bb3891bf-95dd-4775-97fa-0262f0cdadb4,bb3891bf-95dd-4775-97fa-0262f0cdadb4
50,514c0948-1fb2-477d-8459-16f61844bcbc,Gardie,Kocher,gardie.kocher@hotmail.com,Gardie Kocher,ea057e4a-ea18-4776-9486-c3af20828a7c,Contractor,514c0948-1fb2-477d-8,2025-05-05 20:16:10,0,2025-05-05 20:16:11,2024-10-21 22:00:10,2025-05-05 20:16:11,514c0948-1fb2-477d-8459-16f61844bcbc,514c0948-1fb2-477d-8459-16f61844bcbc,514c0948-1fb2-477d-8459-16f61844bcbc,gkocher54616,Gardie,Kocher,7736 Clay Terrace,7736 Clay Terrace,Denton,TX,76210,0,0,0,514c0948-1fb2-477d-8459-16f61844bcbc,514c0948-1fb2-477d-8459-16f61844bcbc
51,85398897-c9ec-4a61-a1e3-b46e98ed325d,Audrye,Cavanagh,audrye.cavanagh@yahoo.com,Audrye Cavanagh,6562a9cc-c51c-4fed-b73b-13120282970a,Support Staff,85398897-c9ec-4a61-a,2025-08-04 20:03:16,0,2025-08-04 20:03:17,2024-10-21 22:05:48,2025-08-04 20:03:17,85398897-c9ec-4a61-a1e3-b46e98ed325d,85398897-c9ec-4a61-a1e3-b46e98ed325d,85398897-c9ec-4a61-a1e3-b46e98ed325d,acavanagh51774,Audrye,Cavanagh,11476 Benjamin Place,11476 Benjamin Place,Fort Worth,TX,76105,0,0,0,85398897-c9ec-4a61-a1e3-b46e98ed325d,85398897-c9ec-4a61-a1e3-b46e98ed325d
52,51876e51-07cd-489d-8120-860bd15ad299,Vasili,Wormald,vasili.wormald@hotmail.fr,Vasili Wormald,ce42994e-18d4-4bb7-8ed5-074a40758aa7,Developer,51876e51-07cd-489d-8,2024-11-17 07:33:56,1,2024-11-17 07:33:57,2024-10-21 22:13:41,2024-11-17 07:33:57,51876e51-07cd-489d-8120-860bd15ad299,51876e51-07cd-489d-8120-860bd15ad299,51876e51-07cd-489d-8120-860bd15ad299,vwormald22013,Vasili,Wormald,770 Fraser Court,770 Fraser Court,Memphis,TN,38119,1,1,1,51876e51-07cd-489d-8120-860bd15ad299,51876e51-07cd-489d-8120-860bd15ad299
53,614c9cfd-9995-47c6-91e3-6d34a7c59c5f,Marjy,Ccomini,marjy.ccomini@hotmail.it,Marjy Ccomini,eea6208c-c0c3-4f2a-87f6-6264327a19ed,Consultant,614c9cfd-9995-47c6-9,2024-12-27 10:21:19,0,2024-12-27 10:21:20,2024-10-21 22:15:08,2024-12-27 10:21:20,614c9cfd-9995-47c6-91e3-6d34a7c59c5f,614c9cfd-9995-47c6-91e3-6d34a7c59c5f,614c9cfd-9995-47c6-91e3-6d34a7c59c5f,mccomini14121,Marjy,Ccomini,2418 Picnic Place,2418 Picnic Place,San Antonio,TX,78210,1,1,1,614c9cfd-9995-47c6-91e3-6d34a7c59c5f,614c9cfd-9995-47c6-91e3-6d34a7c59c5f
54,08518fb1-1743-4b1f-8b72-be940d2a3163,Zsa zsa,Hexter,zsazsa.hexter@hotmail.com,Zsa zsa Hexter,7a184de1-c77b-4036-906d-e08f59395f39,Intern,08518fb1-1743-4b1f-8,2024-12-28 04:24:48,1,2024-12-28 04:24:49,2024-10-21 22:17:35,2024-12-28 04:24:49,08518fb1-1743-4b1f-8b72-be940d2a3163,08518fb1-1743-4b1f-8b72-be940d2a3163,08518fb1-1743-4b1f-8b72-be940d2a3163,zhexter59137,Zsa zsa,Hexter,2449 Matisse Avenue,2449 Matisse Avenue,Allentown,PA,18105,1,1,1,08518fb1-1743-4b1f-8b72-be940d2a3163,08518fb1-1743-4b1f-8b72-be940d2a3163
55,d8fd5158-0404-44d8-a222-e9d011fc3307,Kristan,Anderbrugge,kristan.anderbrugge@hotmail.com,Kristan Anderbrugge,0c685d50-7a80-4481-be7a-c896d86e0128,Director,d8fd5158-0404-44d8-a,2025-07-14 07:42:45,0,2025-07-14 07:42:46,2024-10-21 22:20:03,2025-07-14 07:42:46,d8fd5158-0404-44d8-a222-e9d011fc3307,d8fd5158-0404-44d8-a222-e9d011fc3307,d8fd5158-0404-44d8-a222-e9d011fc3307,kanderbrugge8158,Kristan,Anderbrugge,10591 Cherry Vale Place,10591 Cherry Vale Place,Port Charlotte,FL,33954,0,0,0,d8fd5158-0404-44d8-a222-e9d011fc3307,d8fd5158-0404-44d8-a222-e9d011fc3307
56,4fdd267e-9d81-4833-8bc9-850597bfa645,Grannie,Uttridge,grannie.uttridge@aol.com,Grannie Uttridge,d9d5e9ba-c569-4c96-974e-6ddaff0776a2,Guest,4fdd267e-9d81-4833-8,2024-12-08 03:06:27,1,2024-12-08 03:06:28,2024-10-21 22:27:24,2024-12-08 03:06:28,4fdd267e-9d81-4833-8bc9-850597bfa645,4fdd267e-9d81-4833-8bc9-850597bfa645,4fdd267e-9d81-4833-8bc9-850597bfa645,guttridge52568,Grannie,Uttridge,1625 Wiechens Way,1625 Wiechens Way,Anaheim,CA,92825,1,1,1,4fdd267e-9d81-4833-8bc9-850597bfa645,4fdd267e-9d81-4833-8bc9-850597bfa645
57,eae208e1-6028-431d-b07f-0a1eb939d010,Arch,Dorrington,arch.dorrington@yahoo.it,Arch Dorrington,91b66dd4-a48d-443b-9901-43e86b435733,Trainer,eae208e1-6028-431d-b,2025-04-10 15:47:47,0,2025-04-10 15:47:48,2024-10-21 22:29:22,2025-04-10 15:47:48,eae208e1-6028-431d-b07f-0a1eb939d010,eae208e1-6028-431d-b07f-0a1eb939d010,eae208e1-6028-431d-b07f-0a1eb939d010,adorrington6637,Arch,Dorrington,6701 Walhalla Way,6701 Walhalla Way,Santa Barbara,CA,93111,1,1,1,eae208e1-6028-431d-b07f-0a1eb939d010,eae208e1-6028-431d-b07f-0a1eb939d010
58,ec002cec-bb0b-4e98-8710-f0f820d85b81,Erick,Crownshaw,erick.crownshaw@gmail.com,Erick Crownshaw,a5152d84-7a48-48a8-898a-ad438f4e01c6,Administrator,ec002cec-bb0b-4e98-8,2025-03-25 21:46:23,1,2025-03-25 21:46:24,2024-10-21 22:34:23,2025-03-25 21:46:24,ec002cec-bb0b-4e98-8710-f0f820d85b81,ec002cec-bb0b-4e98-8710-f0f820d85b81,ec002cec-bb0b-4e98-8710-f0f820d85b81,ecrownshaw53122,Erick,Crownshaw,6054 Heathman Place,6054 Heathman Place,El Paso,TX,79989,1,1,1,ec002cec-bb0b-4e98-8710-f0f820d85b81,ec002cec-bb0b-4e98-8710-f0f820d85b81
59,fed72578-3b76-4a30-b7a1-b77315b25e87,Adriana,Mitro,adriana.mitro@yahoo.com,Adriana Mitro,7deb52ca-f319-4796-8363-43e2a02f2456,Employee,fed72578-3b76-4a30-b,2024-11-21 02:18:30,0,2024-11-21 02:18:31,2024-10-21 22:39:00,2024-11-21 02:18:31,fed72578-3b76-4a30-b7a1-b77315b25e87,fed72578-3b76-4a30-b7a1-b77315b25e87,fed72578-3b76-4a30-b7a1-b77315b25e87,amitro24981,Adriana,Mitro,925 Samantha Court,925 Samantha Court,Milwaukee,WI,53234,1,1,1,fed72578-3b76-4a30-b7a1-b77315b25e87,fed72578-3b76-4a30-b7a1-b77315b25e87
60,484c3be6-6c4f-413f-83fc-cf000c22358b,Kimberly,Cridlon,kimberly.cridlon@live.nl,Kimberly Cridlon,b40b0bc6-be06-4187-8a30-ad0e9c131a38,Supervisor,484c3be6-6c4f-413f-8,2025-10-24 19:59:59,1,2025-10-24 20:00:00,2024-10-21 22:40:33,2025-10-24 20:00:00,484c3be6-6c4f-413f-83fc-cf000c22358b,484c3be6-6c4f-413f-83fc-cf000c22358b,484c3be6-6c4f-413f-83fc-cf000c22358b,kcridlon59000,Kimberly,Cridlon,14804 Saginaw Avenue,14804 Saginaw Avenue,Newton,MA,02458,0,0,0,484c3be6-6c4f-413f-83fc-cf000c22358b,484c3be6-6c4f-413f-83fc-cf000c22358b
61,b1f93720-5724-4064-939e-0a072ec23368,Garth,Urridge,garth.urridge@yahoo.com,Garth Urridge,bb3891bf-95dd-4775-97fa-0262f0cdadb4,Team Lead,b1f93720-5724-4064-9,2025-10-02 18:11:32,0,2025-10-02 18:11:33,2024-10-21 22:50:25,2025-10-02 18:11:33,b1f93720-5724-4064-939e-0a072ec23368,b1f93720-5724-4064-939e-0a072ec23368,b1f93720-5724-4064-939e-0a072ec23368,gurridge29279,Garth,Urridge,13897 Daniel Collins Court,13897 Daniel Collins Court,Port Saint Lucie,FL,34985,0,0,0,b1f93720-5724-4064-939e-0a072ec23368,b1f93720-5724-4064-939e-0a072ec23368
62,0cb29225-3c62-4ee4-a5f6-7d5b6a833484,Binny,McDell,binny.mcdell@hotmail.com,Binny McDell,59a256e5-b7df-431d-b010-0e15a93af58e,Manager,0cb29225-3c62-4ee4-a,2024-11-24 05:31:37,1,2024-11-24 05:31:38,2024-10-21 22:59:45,2024-11-24 05:31:38,0cb29225-3c62-4ee4-a5f6-7d5b6a833484,0cb29225-3c62-4ee4-a5f6-7d5b6a833484,0cb29225-3c62-4ee4-a5f6-7d5b6a833484,bmcdell2218,Binny,McDell,1054 Halifax Lane,1054 Halifax Lane,Washington,DC,20205,1,1,1,0cb29225-3c62-4ee4-a5f6-7d5b6a833484,0cb29225-3c62-4ee4-a5f6-7d5b6a833484
63,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce,Corena,Neasam,corena.neasam@verizon.net,Corena Neasam,7e5550b4-2852-4833-82b3-87ebd0b7818f,Coordinator,88c5a4a9-09a6-4e9b-9,2025-04-15 12:22:29,0,2025-04-15 12:22:30,2024-10-21 23:01:22,2025-04-15 12:22:30,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce,cneasam19759,Corena,Neasam,6901 Hershey Lane,6901 Hershey Lane,Austin,TX,78754,1,1,1,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce,88c5a4a9-09a6-4e9b-9149-8b5a3f3163ce
64,c15313f1-920d-49fa-ad7d-6978a47b3fbb,Olin,Blakey,olin.blakey@gmail.com,Olin Blakey,f1c6fd86-f35b-4244-b5ad-b70cc69320b4,Consultant,c15313f1-920d-49fa-a,2025-03-18 12:09:47,1,2025-03-18 12:09:48,2024-10-21 23:06:30,2025-03-18 12:09:48,c15313f1-920d-49fa-ad7d-6978a47b3fbb,c15313f1-920d-49fa-ad7d-6978a47b3fbb,c15313f1-920d-49fa-ad7d-6978a47b3fbb,oblakey26207,Olin,Blakey,5750 Margaux Trail,5750 Margaux Trail,Dallas,TX,75397,1,1,1,c15313f1-920d-49fa-ad7d-6978a47b3fbb,c15313f1-920d-49fa-ad7d-6978a47b3fbb
65,f738b8e4-e2a2-4359-be56-f126d3acedcf,Tamar,Sanper,tamar.sanper@aol.com,Tamar Sanper,0c6e1c37-a271-4bfa-9e39-cffa4a7db0de,Intern,f738b8e4-e2a2-4359-b,2025-10-21 10:20:18,0,2025-10-21 10:20:19,2024-10-21 23:10:56,2025-10-21 10:20:19,f738b8e4-e2a2-4359-be56-f126d3acedcf,f738b8e4-e2a2-4359-be56-f126d3acedcf,f738b8e4-e2a2-4359-be56-f126d3acedcf,tsanper55138,Tamar,Sanper,14664 Leesville Street,14664 Leesville Street,Los Angeles,CA,90015,0,0,0,f738b8e4-e2a2-4359-be56-f126d3acedcf,f738b8e4-e2a2-4359-be56-f126d3acedcf
66,53b99570-a82d-4679-b25f-d9a024dcbbe6,Roxanne,Murrison,roxanne.murrison@yahoo.com,Roxanne Murrison,b68bbd0b-1b92-48ac-91dc-060b990b34fc,Support Staff,53b99570-a82d-4679-b,2025-01-26 17:22:13,1,2025-01-26 17:22:14,2024-10-21 23:20:43,2025-01-26 17:22:14,53b99570-a82d-4679-b25f-d9a024dcbbe6,53b99570-a82d-4679-b25f-d9a024dcbbe6,53b99570-a82d-4679-b25f-d9a024dcbbe6,rmurrison32044,Roxanne,Murrison,3663 Weber Court,3663 Weber Court,San Antonio,TX,78250,1,1,1,53b99570-a82d-4679-b25f-d9a024dcbbe6,53b99570-a82d-4679-b25f-d9a024dcbbe6
67,1161a37c-f4d6-4894-86c4-d196fb3f8435,Karlie,Clendennen,karlie.clendennen@hotmail.com,Karlie Clendennen,53b99570-a82d-4679-b25f-d9a024dcbbe6,Trainer,1161a37c-f4d6-4894-8,2025-01-05 16:14:51,0,2025-01-05 16:14:52,2024-10-21 23:23:54,2025-01-05 16:14:52,1161a37c-f4d6-4894-86c4-d196fb3f8435,1161a37c-f4d6-4894-86c4-d196fb3f8435,1161a37c-f4d6-4894-86c4-d196fb3f8435,kclendennen27210,Karlie,Clendennen,2798 Chapman Loop,2798 Chapman Loop,South Bend,IN,46634,1,1,1,1161a37c-f4d6-4894-86c4-d196fb3f8435,1161a37c-f4d6-4894-86c4-d196fb3f8435
68,0c7e7078-d123-4b96-aa1d-d87dae0b2479,Pacorro,Larraway,pacorro.larraway@hotmail.com,Pacorro Larraway,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,Employee,0c7e7078-d123-4b96-a,2025-09-27 00:32:27,1,2025-09-27 00:32:28,2024-10-21 23:26:34,2025-09-27 00:32:28,0c7e7078-d123-4b96-aa1d-d87dae0b2479,0c7e7078-d123-4b96-aa1d-d87dae0b2479,0c7e7078-d123-4b96-aa1d-d87dae0b2479,plarraway21685,Pacorro,Larraway,13661 Laurel Hill Lane,13661 Laurel Hill Lane,Houston,TX,77025,0,0,0,0c7e7078-d123-4b96-aa1d-d87dae0b2479,0c7e7078-d123-4b96-aa1d-d87dae0b2479
69,4662f922-138c-4757-aca6-99dbaa9271e3,Esdras,Raithmill,esdras.raithmill@hotmail.co.uk,Esdras Raithmill,defa1a33-eca7-4536-b90d-c48bfbfb4ac0,Analyst,4662f922-138c-4757-a,2025-01-09 08:08:10,0,2025-01-09 08:08:11,2024-10-21 23:35:45,2025-01-09 08:08:11,4662f922-138c-4757-aca6-99dbaa9271e3,4662f922-138c-4757-aca6-99dbaa9271e3,4662f922-138c-4757-aca6-99dbaa9271e3,eraithmill7029,Esdras,Raithmill,2949 Crenshaw Terrace,2949 Crenshaw Terrace,Saint Paul,MN,55188,1,1,1,4662f922-138c-4757-aca6-99dbaa9271e3,4662f922-138c-4757-aca6-99dbaa9271e3
70,83cadd52-2036-4851-83de-815813db45c4,Arabel,Stallion,arabel.stallion@bellsouth.net,Arabel Stallion,9281a802-3167-45b0-af47-bcf440733cf6,Administrator,83cadd52-2036-4851-8,2025-08-09 15:24:10,1,2025-08-09 15:24:11,2024-10-21 23:38:31,2025-08-09 15:24:11,83cadd52-2036-4851-83de-815813db45c4,83cadd52-2036-4851-83de-815813db45c4,83cadd52-2036-4851-83de-815813db45c4,astallion25805,Arabel,Stallion,11673 Wimberly Place,11673 Wimberly Place,Valley Forge,PA,19495,0,0,0,83cadd52-2036-4851-83de-815813db45c4,83cadd52-2036-4851-83de-815813db45c4
71,2e2e7813-c4fc-4504-a119-010ddb4240f8,Ingra,Whittet,ingra.whittet@yahoo.com,Ingra Whittet,e8ebf70a-af26-4934-af67-287a6168f1d1,Guest,2e2e7813-c4fc-4504-a,2025-09-30 01:21:56,1,2025-09-30 01:21:57,2024-10-21 23:46:31,2025-09-30 01:21:57,2e2e7813-c4fc-4504-a119-010ddb4240f8,2e2e7813-c4fc-4504-a119-010ddb4240f8,2e2e7813-c4fc-4504-a119-010ddb4240f8,iwhittet59750,Ingra,Whittet,13786 Hensley Avenue,13786 Hensley Avenue,Sacramento,CA,94273,0,0,0,2e2e7813-c4fc-4504-a119-010ddb4240f8,2e2e7813-c4fc-4504-a119-010ddb4240f8
72,a415cdff-9df5-4070-8c2f-6ae7786b89e8,Kakalina,Reace,kakalina.reace@hotmail.com,Kakalina Reace,cb3ec2ca-ec5c-4a89-ab18-d71240901e8e,Director,a415cdff-9df5-4070-8,2025-07-01 23:10:03,0,2025-07-01 23:10:04,2024-10-21 23:55:47,2025-07-01 23:10:04,a415cdff-9df5-4070-8c2f-6ae7786b89e8,a415cdff-9df5-4070-8c2f-6ae7786b89e8,a415cdff-9df5-4070-8c2f-6ae7786b89e8,kreace46475,Kakalina,Reace,10084 Wicklow Court,10084 Wicklow Court,Los Angeles,CA,90035,0,0,0,a415cdff-9df5-4070-8c2f-6ae7786b89e8,a415cdff-9df5-4070-8c2f-6ae7786b89e8
73,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,Merwin,Cavozzi,merwin.cavozzi@hotmail.com,Merwin Cavozzi,0283cc31-4aaf-46c3-a1bd-f7d2d03bafd7,Contractor,9dc81283-d7e1-495a-a,2024-11-15 06:17:54,0,2024-11-15 06:17:55,2024-10-22 00:02:50,2024-11-15 06:17:55,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,mcavozzi15932,Merwin,Cavozzi,686 Vintage Place,686 Vintage Place,San Antonio,TX,78255,1,1,1,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e
74,7a184de1-c77b-4036-906d-e08f59395f39,Garvin,Bails,garvin.bails@yahoo.com,Garvin Bails,def1200f-20be-43aa-a0ff-1d2b8f1f23e8,Supervisor,7a184de1-c77b-4036-9,2025-01-01 07:56:05,1,2025-01-01 07:56:06,2024-10-22 00:04:14,2025-01-01 07:56:06,7a184de1-c77b-4036-906d-e08f59395f39,7a184de1-c77b-4036-906d-e08f59395f39,7a184de1-c77b-4036-906d-e08f59395f39,gbails60188,Garvin,Bails,2620 Mareno Court,2620 Mareno Court,San Antonio,TX,78260,1,1,1,7a184de1-c77b-4036-906d-e08f59395f39,7a184de1-c77b-4036-906d-e08f59395f39
75,718d0585-6439-4b3c-844e-0aa9a5d6c423,Kit,Rathe,kit.rathe@hotmail.com,Kit Rathe,aaf14f8f-ff57-464a-9536-e05e02b94682,Developer,718d0585-6439-4b3c-8,2024-11-11 01:11:26,0,2024-11-11 01:11:27,2024-10-22 00:06:48,2024-11-11 01:11:27,718d0585-6439-4b3c-844e-0aa9a5d6c423,718d0585-6439-4b3c-844e-0aa9a5d6c423,718d0585-6439-4b3c-844e-0aa9a5d6c423,krathe63187,Kit,Rathe,512 Peninsula Street,512 Peninsula Street,Birmingham,AL,35279,1,1,1,718d0585-6439-4b3c-844e-0aa9a5d6c423,718d0585-6439-4b3c-844e-0aa9a5d6c423
