organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
118,11320394-c446-44f1-aa89-0394b7709d3c,Eclipse Resources Corporation,2480 Stuck Terrace,Lakeland,Florida,33811,Guest,345436116850277,2024-10-11 01:29:13
217,47da48ae-3b47-4f9c-9a5c-6f89a5f6cd71,Emmis Communications Corporation,349 Le Flore Lane,Wilmington,Delaware,19805,Business,4947922018714876,2024-10-11 10:49:26
99,a1fe4cd5-db30-4508-85ec-9cf8dbe3bca4,"EnLink Midstream, LLC",12792 Blenheim Trail,Lubbock,Texas,79491,Admin,349754636861687,2024-10-10 23:28:42
65,35bdeb80-87d9-43f0-8ad1-d394eafc24e5,"Enbridge Energy, L.P.",1751 Braidfoot Lane,San Francisco,California,94164,Partner,4164743756486500877,2024-10-10 20:48:28
135,29bd28bc-7194-4042-9d35-ce182397b563,Encore Capital Group Inc,3762 Henderson Lane,Omaha,Nebraska,68164,Student,6011660794590690,2024-10-11 03:08:01
253,34fd346d-81d8-4ce5-8f8a-6e481ed8335d,"Energizer Holdings, Inc.",1568 Rosales Road,Greenville,South Carolina,29615,Admin,4269500786004611,2024-10-11 14:15:44
338,76ac6df9-868e-4c62-acf1-129a5d02256b,"Energizer Holdings, Inc.",7589 Junction Place,Cleveland,Ohio,44118,Partner,5367197799193503,2024-10-11 21:39:16
343,70a50d59-bb4c-4bd6-9d5f-18ee90ca2735,"Energy Focus, Inc.",5715 Neptune Drive,Lake Charles,Louisiana,70607,Educational,6011874011860113,2024-10-11 22:05:35
3,49616923-33aa-47d1-86b5-6049ebf14930,"Engility Holdings, Inc.",10781 Melissa Lane,Topeka,Kansas,66667,Enterprise,5212373906421866,2024-10-10 15:08:46
275,4c4d2b2c-6f07-4ae1-a258-c81f47fad97c,Enstar Group Limited,10553 Carvello Drive,San Jose,California,95118,Guest,5584194067017818,2024-10-11 16:06:57
111,42573aa1-f8d5-4ae8-bf36-06b812e0907c,"Entergy Mississippi, Inc.",128 Blackberry Avenue,Miami,Florida,33124,VIP,345762476255797,2024-10-11 00:51:50
398,171d96dc-0810-4555-a57d-6a3200feea25,"Entergy New Orleans, Inc.",1853 Unger Court,Roanoke,Virginia,24024,Nonprofit,6011473080536371,2024-10-12 03:10:27
333,df5cc27a-d8e1-49c2-841e-bee537038554,"Equinix, Inc.",10416 Simpson Street,Carol Stream,Illinois,60158,Family,6011893126676941,2024-10-11 21:08:47
299,233d8749-bc2d-44cb-93bc-ce705f20df93,"Equus Total Return, Inc.",8732 Percival Way,Newton,Massachusetts,02162,Guest,4112396040946849,2024-10-11 17:57:27
456,0de0e529-405b-4207-a1ee-42d6edb6cbfb,"Era Group, Inc.",5451 Sanford Street,Sacramento,California,94291,Partner,5251584319389068,2024-10-12 08:13:12
381,6d22a08a-d524-4e2b-909c-fdd6f252a27a,Ethan Allen Interiors Inc.,6181 Arial Place,Boise,Idaho,83705,Trial,6011556572997158,2024-10-12 01:31:11
235,78814368-80f2-480b-a20d-5367215c3890,"FTI Consulting, Inc.",11175 Sapelo Court,Dallas,Texas,75221,Guest,4781534325517980,2024-10-11 12:29:17
368,2886d4f3-f622-48a8-aac8-41f67e25be8d,Federal Agricultural Mortgage Corporation,12556 McCloy Avenue,Orlando,Florida,32885,Moderator,6011082961156348,2024-10-12 00:12:04
249,b70d54f1-2d29-4205-bf46-80b6f4404663,"First Community Financial Partners, Inc.",12770 Shady Hill Court,Albuquerque,New Mexico,87195,Premium,4402864786534136,2024-10-11 13:53:35
273,f5e6a6e2-7f65-45e4-912b-96d65f720e5b,First Financial Corporation Indiana,8795 Curren Court,Vero Beach,Florida,32969,Individual,373116801026682,2024-10-11 15:53:06
178,c9cd3ce5-0432-46f3-9147-c89284232d9b,"First Savings Financial Group, Inc.",8379 Bower Lane,Washington,District of Columbia,20508,Government,5143117781989834,2024-10-11 07:02:45
346,9309fdf5-d64f-40d8-ab62-9b5ae48bc089,First Trust Mid Cap Growth AlphaDEX Fund,9039 Joedy Carter Path,Canton,Ohio,44720,Business,5566392899972976,2024-10-11 22:21:12
26,180246f1-c648-4829-a568-2627d5acfb05,First Trust Mid Cap Value AlphaDEX Fund,9368 Rocha Lane,Arlington,Virginia,22244,Standard,5326617433688642,2024-10-10 17:07:49
71,cf308594-c65b-4b88-9e37-64db110c12a4,First Trust RiverFront Dynamic Developed International ETF,8885 Juniper Lane,Dayton,Ohio,45408,Government,4696083146706492517,2024-10-10 21:09:54
18,f3ae3277-e00f-45a8-bd6d-a144eb63becf,First Trust Strategic Income ETF,1472 Nancy Drive,Miami,Florida,33147,Nonprofit,6011941238153463,2024-10-10 16:36:37
459,49f0bb38-9132-495d-85d3-be91d7f6067d,First United Corporation,14586 McCranie Terrace,Santa Fe,New Mexico,87592,Nonprofit,4864370544089,2024-10-12 08:34:18
416,c5b11c49-4c6a-4fef-85e4-02009dc5481a,"Five9, Inc.",11761 Hickey Way,Houston,Texas,77234,Moderator,377623126725248,2024-10-12 04:31:47
230,82520492-4ee7-4c93-9291-1ca5218eda91,Flaherty & Crumrine Preferred Securities Income Fund Inc,12806 Jason Drive,San Jose,California,95108,Trial,5504358585694815,2024-10-11 12:05:25
286,bd33e45b-7b92-4579-bfcd-e1a8844bf922,"Flotek Industries, Inc.",13140 Orange Court,Virginia Beach,Virginia,23459,Trial,376117724975992,2024-10-11 16:51:13
124,88ece5fb-c37e-4618-8d57-4450d4b6b62d,Fly Leasing Limited,11058 Anita Way,Bloomington,Illinois,61709,Admin,6011621146110348,2024-10-11 02:01:41
353,90a2adcd-31c8-45a1-a5cf-43be4d013f60,Franco-Nevada Corporation,4452 New Hope Place,Duluth,Georgia,30195,Moderator,6011711204989442,2024-10-11 23:03:45
82,23d84e38-d3cb-4c45-ab37-6e191feaeebf,"Franklin Resources, Inc.",2346 Hammock Lane,San Antonio,Texas,78210,Reseller,5537244646696398,2024-10-10 22:08:46
155,a0c903ec-292b-467f-97ad-cbf370c9c20b,"Frankly, Inc.",10608 Privett Drive,Amarillo,Texas,79159,Student,6011084420976530,2024-10-11 05:09:22
440,d1d34c08-3a34-46a0-89a6-5c5599deca5a,Frontier Communications Corporation,1780 Robert Road,Sioux City,Iowa,51105,Premium,4509709196363190,2024-10-12 06:40:34
455,a2e874b3-232c-46a9-b05e-4bcfa4438296,Fuling Global Inc.,12885 Horst Place,Young America,Minnesota,55551,Moderator,4150583223872,2024-10-12 08:04:29
187,36538488-30df-418c-af11-735e65b64ba1,"G1 Therapeutics, Inc.",12205 Stacey Place,Green Bay,Wisconsin,54313,Basic,340278642105865,2024-10-11 08:07:40
303,701eaf6a-2655-4a28-8ba1-883aa1bb36bb,"Gaia, Inc.",12972 Navy Hill Circle,Salt Lake City,Utah,84145,Enterprise,4332098799973750,2024-10-11 18:22:55
376,94fd7742-bf5e-46f8-96e8-b0fb3dc2a115,Gencor Industries Inc.,4047 Ritter Road,Henderson,Nevada,89012,Corporate,4856607452312910,2024-10-12 01:03:50
207,aa337088-6960-4c52-b135-406f2743485a,General Finance Corporation,306 Fountainhead Avenue,Missoula,Montana,59806,Nonprofit,349063221083524,2024-10-11 09:53:09
280,134a48d4-25b2-4762-9ef6-82ba9bb36c38,"Gibraltar Industries, Inc.",12718 Rialto Road,Springfield,Illinois,62718,Basic,5307336996479165,2024-10-11 16:26:00
223,c526dc21-7564-4285-a6e0-a8aed1b1d3dc,Gigamon Inc.,9115 Harper Place,Washington,District of Columbia,20260,Student,5489734102118471,2024-10-11 11:19:25
401,3f1d29a9-3f3b-455c-a323-97b79683a769,Global X SuperDividend REIT ETF,1317 Illehaw Place,Oxnard,California,93034,Basic,345316074836726,2024-10-12 03:26:15
267,70f05bf2-2dd5-4b40-bd0e-da6215bcafef,Global X Yieldco Index ETF,2777 Alwick Way,Atlanta,Georgia,30380,Educational,377331835200544,2024-10-11 15:23:29
408,f0a37ff1-da37-4e8c-83ac-7ca900b12cbc,Government Properties Income Trust,12098 Mosby Terrace,Green Bay,Wisconsin,54305,Family,341582733280546,2024-10-12 03:50:21
25,3bd5c072-3010-4a6c-9186-59b476271766,"Grand Canyon Education, Inc.",5600 Everett Place,Pittsburgh,Pennsylvania,15261,Corporate,340647220829958,2024-10-10 17:03:28
240,d0c0959b-8079-433f-af60-31dc1e455339,Great Ajax Corp.,6082 Rivera Road,Concord,California,94522,Nonprofit,6011984615393948,2024-10-11 12:55:48
241,a2ed1f08-f8dd-473c-ad7b-aed7e44820a1,"Grupo Aeroportuario del Sureste, S.A. de C.V.",9035 Mcdowell Drive,Lexington,Kentucky,40510,Business,346227135538045,2024-10-11 13:00:26
109,dc4a9e68-70a9-4d51-996b-31dd705a0f07,"Guaranty Bancshares, Inc.",9068 Richey Road,Saint Joseph,Missouri,64504,Corporate,6011075402833350,2024-10-11 00:41:59
165,8b93c5fa-f982-4429-b302-6a19fe52907d,"Gulf Island Fabrication, Inc.",6115 Centerville Place,El Paso,Texas,79916,Individual,6011662172514938,2024-10-11 06:03:54
15,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,"H&R Block, Inc.",13156 Iva Place,Memphis,Tennessee,38197,Trial,5174552648484680,2024-10-10 16:16:08
177,910edcb9-38c9-4d93-96dc-768f6ab8ece1,"HV Bancorp, Inc.",3136 Bartow Lane,Memphis,Tennessee,38131,Enterprise,6011099828485504,2024-10-11 06:59:53
132,9f094806-ad8e-4454-b55f-9673b917a480,Hexcel Corporation,6486 Valmont Lane,Atlanta,Georgia,30311,Basic,372252316374952,2024-10-11 02:45:32
427,bda2b478-882b-4fa1-9182-37cc1630d871,Horizon Bancorp (IN),10677 Fireside Avenue,New Orleans,Louisiana,70116,Student,345958715059219,2024-10-12 05:31:32
12,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,Horizon Technology Finance Corporation,6932 Chateau Way,Jamaica,New York,11447,Moderator,5307125586965968,2024-10-10 16:01:06
54,f6817881-d619-4137-af63-c18348ab67df,Horizons NASDAQ-100 Covered Call ETF,77 Willington Way,Wilkes Barre,Pennsylvania,18768,Educational,6011557839672113,2024-10-10 19:47:29
366,0f261d8b-ee2f-4fc2-976c-dd8f5d83a119,"Huaneng Power International, Inc.",4463 Tarrson Blvd.,Little Rock,Arkansas,72204,Trial,4999010910478,2024-10-12 00:06:56
103,3953dc8a-c543-43ce-8572-45b63779f533,Huntington Bancshares Incorporated,14869 Carson Terrace,Memphis,Tennessee,38119,Basic,6011663319701784,2024-10-11 00:00:23
162,7fa0c1cb-d860-40ce-af84-ec4e572da3bd,Hydrogenics Corporation,8941 Linton Lane,Memphis,Tennessee,38188,Premium,4504496538168569486,2024-10-11 05:52:42
226,348421d2-6b43-41b3-9136-16aa4cff4a5b,IBERIABANK Corporation,6503 Ann Avenue,San Antonio,Texas,78285,Moderator,6011591567599339,2024-10-11 11:39:56
418,32914638-3b2d-40fc-872e-35430db7b3c4,II-VI Incorporated,10270 Elliott Avenue,San Francisco,California,94126,Enterprise,6011214855950557,2024-10-12 04:46:00
356,84fd78a8-cfb1-43a1-ad4c-6e187e09f696,INVESCO MORTGAGE CAPITAL INC,5750 Ardson Avenue,San Jose,California,95138,Trial,345432779898430,2024-10-11 23:17:42
77,7b9ceb75-a562-4038-8f7e-8cd2f70eb042,Iamgold Corporation,10928 Sydney Court,Washington,District of Columbia,20551,Trial,371753400279821,2024-10-10 21:32:21
9,0ed71cc8-afbe-4feb-91af-88351cdbf944,"Idera Pharmaceuticals, Inc.",9215 Denaud Place,Chicago,Illinois,60681,Admin,5343881148829516,2024-10-10 15:43:53
219,042ef86f-37d0-4f3b-a557-16434193c5ee,Ikonics Corporation,7213 Rosella Place,Juneau,Alaska,99812,Family,4474128731198097,2024-10-11 10:58:41
352,87b309e2-409e-496d-a7c0-72a4e6f85c1f,Immersion Corporation,1125 Twilight Place,Lawrenceville,Georgia,30045,Professional,5326575879070040,2024-10-11 23:02:05
134,63538b6b-5af9-4efe-9cb1-4e570894369d,"Insperity, Inc.",12745 Indigo Avenue,Louisville,Kentucky,40256,Reseller,376917236413784,2024-10-11 02:59:23
434,26ffc221-2b28-426d-8de7-ebc9c8d9ecc0,"Integrated Device Technology, Inc.",9504 Idlewood Loop,Bryan,Texas,77806,Corporate,343502116848757,2024-10-12 06:08:08
307,51f3a65a-81a0-4e1c-8ea3-7bd53b659475,"Intellia Therapeutics, Inc.",14657 Royal Pine Court,Tallahassee,Florida,32314,Guest,5181895510240495,2024-10-11 18:51:51
260,570575ec-5931-40eb-8865-fcef30592421,International Speedway Corporation,8360 Blythill Lane,Tulsa,Oklahoma,74103,VIP,6011044591272218,2024-10-11 14:43:48
276,92dc6074-8d3d-44bb-938d-2dc1205db065,"Interpace Diagnostics Group, Inc.",650 Roudell Way,Roanoke,Virginia,24014,Professional,4607536163160940,2024-10-11 16:14:16
270,bda6b722-8341-4fd0-8ecd-b8ba40bcb223,Invesco Municipal Income Opportunities Trust,6164 Jefferson Lane,Jamaica,New York,11470,Moderator,6011911104760089,2024-10-11 15:36:24
112,1f1e94e2-acc5-4a51-8283-f2807aa2217f,Invesco Pennsylvania Value Municipal Income Trust,11411 Reedy Creek Place,Springfield,Massachusetts,01105,Premium,5341469727040747,2024-10-11 00:52:54
239,3d247077-b21b-40c9-b818-9b4f70a1daad,Iron Mountain Incorporated,489 La Pinta Place,Sacramento,California,94263,Individual,5276006087087642,2024-10-11 12:54:31
375,f3722b9e-d837-4b85-99d8-25f1fd54a0c1,"Isramco, Inc.",7686 Summerlin Street,Lincoln,Nebraska,68510,Basic,4863889110788,2024-10-12 00:58:14
152,a0cc819b-00f6-467a-a504-2067e87bd7b5,J P Morgan Chase & Co,13621 Red Bank Road,Rockford,Illinois,61110,Admin,6011141343371148,2024-10-11 04:52:12
216,7831f042-8f0f-4680-8591-3c7f6cad72c6,J P Morgan Chase & Co,12049 Brine Way,Minneapolis,Minnesota,55458,Guest,4803898966108,2024-10-11 10:41:13
473,9f5b9930-90cb-4d72-83bf-12395491e663,J P Morgan Chase & Co,4942 Evelynton Loop,Panama City,Florida,32412,Government,4088964298388996,2024-10-12 09:51:24
433,54c7f3a9-380f-44ba-95c2-951ce8bfa309,Janus Henderson Group plc,11559 Staley Street,Raleigh,North Carolina,27605,Moderator,6011376899254351,2024-10-12 06:00:12
44,61752bf1-34c2-4004-9df4-5f4b929de327,Johnson & Johnson,9462 Key Street,Grand Rapids,Michigan,49560,Corporate,6011833113680472,2024-10-10 18:43:15
8,aa5348cd-e869-4fcc-8e9e-a50933f66767,Johnson Controls International plc,12053 Lisette Way,Atlanta,Georgia,31165,Premium,5420727781135933,2024-10-10 15:35:40
359,49913c7a-1a89-41b5-92a9-2d3a87edebc8,Johnson Outdoors Inc.,8541 Marsh Court,Tucson,Arizona,85715,Nonprofit,4363807757217786417,2024-10-11 23:33:30
153,345005de-b214-49db-8dd6-75a85439d96b,"Just Energy Group, Inc.",6442 Tall Trees Lane,Washington,District of Columbia,20546,Reseller,4401874767115,2024-10-11 05:01:22
225,a4018051-d67e-4e53-beaa-99ee07c30146,"Just Energy Group, Inc.",13184 Robles Avenue,Chicago,Illinois,60652,Basic,4984839823575948638,2024-10-11 11:31:02
262,cb58c26a-f8c2-45b5-ab9e-856e5794427c,"K2M Group Holdings, Inc.",7292 Delia Place,San Diego,California,92105,Nonprofit,6011231889521824,2024-10-11 14:59:31
202,4a52062c-8348-49d6-9873-c7e7e4cc18fa,"KBR, Inc.",4555 Sagamore Street,Kissimmee,Florida,34745,Reseller,340049721260535,2024-10-11 09:27:33
332,2f77638e-3bcb-471f-8753-cde58a0a82ce,"KCAP Financial, Inc.",2264 La Posada Drive,Tempe,Arizona,85284,Basic,5466322190859607,2024-10-11 21:06:26
125,bc603857-1731-4538-b691-5bdd679d2117,KNOT Offshore Partners LP,6808 Dyer Court,Rochester,New York,14619,VIP,6011703270737938,2024-10-11 02:09:19
229,8a5b5e16-aa01-4e3a-b514-c8db9c49eeb9,Kadant Inc,10198 Daniel Collins Court,Toledo,Ohio,43635,Partner,344105965798328,2024-10-11 11:58:18
83,06f162f6-a592-4233-b665-04409f39aae8,Kaman Corporation,4582 Useppa Oaks Lane,Saint Paul,Minnesota,55114,Nonprofit,4836578175740284834,2024-10-10 22:11:10
193,ff869cd5-210f-4a5d-bc74-b36986bbab5f,KeyCorp,7062 Sentell Street,Vancouver,Washington,98682,VIP,347776467841957,2024-10-11 08:36:38
102,6f2e6ad0-c958-476c-967c-10ce4e3d1eca,Kimco Realty Corporation,14393 La Paloma Place,Asheville,North Carolina,28805,Nonprofit,5228701166626117,2024-10-10 23:50:45
188,a8d81f55-3270-4bc1-880e-7be5e4c94351,"Kinsale Capital Group, Inc.",5878 Clearview Avenue,Chicago,Illinois,60697,Corporate,4507356838474084965,2024-10-11 08:15:59
22,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,"Kirkland's, Inc.",4499 Triton Court,Fort Wayne,Indiana,46857,Professional,4430278238151,2024-10-10 16:47:29
382,f3cfd6c9-4cc2-4647-b25f-28daa875fa37,Kitov Pharmaceuticals Holdings Ltd.,5490 Jolly Terrace,Richmond,Virginia,23237,Reseller,5485132755057035,2024-10-12 01:35:53
27,89dd67fd-71b4-47c4-985d-782e4f1dfd44,"Knight Transportation, Inc.",13975 Kimmons Lane,Washington,District of Columbia,20005,Premium,4481981515704,2024-10-10 17:14:26
335,4aa83da4-cd2f-4c57-99ff-9cbc233177b8,"Knoll, Inc.",10970 Calzada Court,Boston,Massachusetts,02109,Moderator,5505759566423679,2024-10-11 21:18:46
183,accc1945-c526-4558-b8a5-b6707c1cf6e8,Koninklijke Philips N.V.,9930 Trappers Court,Cleveland,Ohio,44191,Individual,344298462816991,2024-10-11 07:39:15
175,09089635-a70a-46e4-a920-283b359432a1,"Korea Fund, Inc. (The)",10817 Carmel Avenue,San Diego,California,92191,VIP,5233357132256225,2024-10-11 06:49:53
282,ea774df7-a2a9-4d31-88dc-2069a5c84985,Korn/Ferry International,2865 Cabella Circle,Washington,District of Columbia,20268,Moderator,6011449157752778,2024-10-11 16:39:59
136,4b4984a3-6b15-453d-8441-b680a2c7cc1c,"Kulicke and Soffa Industries, Inc.",14912 Manion Terrace,Fort Myers,Florida,33913,Professional,379067821127728,2024-10-11 03:11:16
146,90a62580-c0c9-4e4c-ac53-27e141463230,LINE Corporation,7896 Oconee Place,Philadelphia,Pennsylvania,19184,Nonprofit,4112980355458,2024-10-11 04:19:56
151,ad5abd9f-4187-42d7-a8eb-b196b8557a99,LaSalle Hotel Properties,11554 Oberlin Court,Madison,Wisconsin,53716,Government,5484896831001602,2024-10-11 04:44:17
428,7791f39f-0aa5-42b2-8784-4460bd0950b0,Laboratory Corporation of America Holdings,2894 Caryle Lane,Harrisburg,Pennsylvania,17105,Standard,349629610969178,2024-10-12 05:38:56
250,00cdd493-d972-43f6-a2ca-d5e99b814f7e,Lehman ABS Corporation,3643 Burton Lane,Watertown,Massachusetts,02472,Government,5406920080196288,2024-10-11 14:02:14
205,aca39210-3d09-4338-80dd-800d3c0b91b2,"Lennox International, Inc.",11683 Oyster Place,Tucson,Arizona,85710,Moderator,5102975045704664,2024-10-11 09:42:18
278,8cea5264-42b5-4aa3-95a5-b4dc7dac731c,Liberty Global plc,7010 Jason Drive,Oklahoma City,Oklahoma,73157,Government,5159544929204753,2024-10-11 16:18:10
370,29c729b0-dc6b-4ba3-929f-56c67e78a9fe,Liberty Global plc,14257 Jameston Avenue,Idaho Falls,Idaho,83405,Partner,376949246543519,2024-10-12 00:24:13
444,8d459977-f613-4a4f-80fe-5a5c63c4e7b4,Liberty Interactive Corporation,13701 Roz Way,El Paso,Texas,88530,Student,376422367562515,2024-10-12 06:54:21
233,57e87489-18ed-4191-838a-c8ef7530dd6e,Lightbridge Corporation,5739 Feliciana Terrace,Jackson,Mississippi,39282,Educational,5180841836626703,2024-10-11 12:20:45
348,42c9594b-a239-4061-8dfa-989c13263144,"Limelight Networks, Inc.",9216 Briner Place,Phoenix,Arizona,85025,VIP,6011344050940440,2024-10-11 22:35:10
221,02c33da5-44b7-4841-bc6e-b7383a4c7d00,Limoneira Co,8423 Southern Star Way,Hollywood,Florida,33023,Admin,4072772265378546,2024-10-11 11:09:59
320,92112d10-6d20-4f11-a9bc-834272efb7c1,"Littelfuse, Inc.",800 Edmonton Place,Homestead,Florida,33034,Corporate,4976302470432,2024-10-11 20:02:49
158,3fc00be8-1428-4f23-931f-5d4be72cb54d,"Lombard Medical, Inc.",11572 Wisteria Street,Bethesda,Maryland,20892,Family,4042019881351821,2024-10-11 05:20:42
425,8a83b64b-39d2-46f6-8194-797eea63a8ef,"Luxottica Group, S.p.A.",14160 Leelanau Court,Orange,California,92862,Nonprofit,5506550086750520,2024-10-12 05:19:38
331,4243f2a1-a5f8-4927-abc6-9c4cd3c60aa5,M III Acquisition Corp.,8820 Altamonte Way,Akron,Ohio,44321,VIP,4803033318366897,2024-10-11 21:00:09
95,a9d427ce-346b-4622-bf1e-71d8bd4d9b43,MFC Bancorp Ltd.,9535 Norwood Street,Silver Spring,Maryland,20910,Guest,6011274877794540,2024-10-10 23:12:59
279,6b443c3d-1000-4c2e-a3a0-a5011b0b1bdb,"MOCON, Inc.",2727 Winchell Court,Knoxville,Tennessee,37931,Reseller,349395666743718,2024-10-11 16:23:22
141,7658b1b6-049f-4577-b009-032c255bb8df,"MVC Capital, Inc.",13197 Carvello Drive,Chicago,Illinois,60624,Standard,6011458569850831,2024-10-11 03:44:19
290,dbc4433e-2caa-489a-9b88-7cc0184e69b2,"Madrigal Pharmaceuticals, Inc.",6194 Canales Lane,Santa Cruz,California,95064,Government,4041822704385,2024-10-11 17:05:14
378,8e8ebc90-b1d1-4209-9f7a-1e40983c6b6c,Magic Software Enterprises Ltd.,9890 Moncada Lane,North Port,Florida,34290,Reseller,375749089057258,2024-10-12 01:14:14
130,aabab224-66ce-4768-89d0-3d338bf767f0,"Maiden Holdings, Ltd.",2834 Roswell Road,Elizabeth,New Jersey,07208,Government,6011153788020320,2024-10-11 02:40:30
133,e55037df-500a-4acf-9c54-384059e88b5d,"MainSource Financial Group, Inc.",13284 Cason Hammock Path,Syracuse,New York,13251,Individual,5400653107934052,2024-10-11 02:50:25
231,47fd799d-2f9d-420b-9a65-e78c4db28f15,Marine Products Corporation,71 Circlewood Court,Dallas,Texas,75277,VIP,5189853551488632,2024-10-11 12:14:06
58,6a55ef10-fceb-4fd6-a2b2-17799d7287f1,McClatchy Company (The),7887 Olson Lane,Bronx,New York,10454,Family,4480982999682,2024-10-10 20:06:07
367,91b8957e-bfdd-4b95-a975-34a52f390fd4,"Medical Properties Trust, Inc.",793 Jasmine Court,Winston Salem,North Carolina,27105,Nonprofit,5252385600773278,2024-10-12 00:10:36
394,d6591b67-3539-46ef-9524-acc6f7bfb294,Medley LLC,14295 Trongon Terrace,Charlotte,North Carolina,28210,Guest,6011496991154083,2024-10-12 02:43:25
457,388575ef-d613-4e0c-9ada-c60227963bac,Mercury Systems Inc,9872 Silk Tree Terrace,Mesa,Arizona,85215,Professional,6011752701915035,2024-10-12 08:17:28
161,442a70a1-8cce-4c58-8818-c7b948b99969,Merus Labs International Inc.,10573 Beecher Path,Grand Rapids,Michigan,49510,Reseller,6011225719155951,2024-10-11 05:45:22
393,3301e113-31ec-4ea9-946b-66981d7f3305,Methanex Corporation,1591 Innfields Court,Washington,District of Columbia,20599,Family,4824431131364452801,2024-10-12 02:41:28
236,a4479e1b-1974-4835-a960-7dc2000c780b,"Mettler-Toledo International, Inc.",1750 Blacksburg Way,Bismarck,North Dakota,58505,Corporate,347335992095853,2024-10-11 12:36:59
271,fd5fe2f3-2728-484a-b11e-1cda3bc12095,MiX Telematics Limited,9045 Butterworth Lane,Sioux Falls,South Dakota,57188,Corporate,340943441910871,2024-10-11 15:41:05
97,911adedb-3f4c-4b56-93a0-07f68a6bfae0,"Mirna Therapeutics, Inc.",4737 Stivender Place,Boston,Massachusetts,02208,Basic,4200129933964,2024-10-10 23:22:01
237,de69f5de-6724-43eb-8860-8797cfbb4b87,Mistras Group Inc,8235 Inez Lane,Winston Salem,North Carolina,27150,Reseller,343030439531042,2024-10-11 12:39:01
174,545d941b-105f-4b5c-b0ec-0dd848d39281,Mobile TeleSystems OJSC,547 Seagull Avenue,Murfreesboro,Tennessee,37131,Guest,4504275075476,2024-10-11 06:48:34
105,d6432f9d-0b1c-4b03-a766-d4255667b24f,"Mondelez International, Inc.",7632 Makoski Place,Charlotte,North Carolina,28289,Trial,5117075057175029,2024-10-11 00:14:17
28,48ec496d-d363-4a98-8d79-84acb444766e,Murphy Oil Corporation,9633 Mcdaniel Place,Las Vegas,Nevada,89145,Trial,6011051081288331,2024-10-10 17:23:49
293,e4cb467d-71cd-4da0-97da-ee748bb4a54c,"Myers Industries, Inc.",10773 El Esparza Lane,Honolulu,Hawaii,96820,Educational,6011245930964189,2024-10-11 17:22:33
209,b4d60f8d-458e-4a37-a9cd-08fb8ce73a50,"Myriad Genetics, Inc.",5405 Fudge Terrace,Van Nuys,California,91406,Trial,4499107217644691467,2024-10-11 09:59:35
358,877a1117-459f-493e-ae56-d700bfe4b7fd,NICE Ltd,2582 West Schwartz Blvd.,Columbus,Georgia,31904,Guest,4865211257802,2024-10-11 23:30:58
179,f86c4dfe-7aa8-40a0-80cd-a85faf44dd1f,NMI Holdings Inc,8751 Sebring Street,Bakersfield,California,93305,Standard,340277789143832,2024-10-11 07:08:46
461,ec3c0a94-7169-4040-8cba-5baea7b0bd3b,National Beverage Corp.,2196 Privada Drive,Raleigh,North Carolina,27621,Educational,371765482153817,2024-10-12 08:48:33
466,f4055b50-f6c4-4a6d-8f00-6c68c0cec84d,National Energy Services Reunited Corp.,6703 Orangeburg Terrace,Roanoke,Virginia,24009,Nonprofit,5186611603634600,2024-10-12 09:10:53
62,b7b1ac8b-d799-4f70-b7ad-7fbdab5171d8,"National Health Investors, Inc.",12544 Miragalia Lane,Dayton,Ohio,45414,Educational,6011830035145717,2024-10-10 20:25:34
191,f47b8820-a9d8-4258-a37b-b689ef0e6e5b,"National Western Life Group, Inc.",8449 Yolanda Lane,Atlanta,Georgia,31196,Partner,4798009716718,2024-10-11 08:28:00
314,41845df7-ef76-4b48-be44-840569ebafd2,Navios Maritime Acquisition Corporation,51 Harlow Lane,Lynchburg,Virginia,24515,Standard,6011334529837905,2024-10-11 19:36:56
248,58f3b790-8480-4a49-8ae1-9166eaac225b,"Neenah Paper, Inc.",4575 Amberly Court,Jacksonville,Florida,32277,Professional,4209338544143378,2024-10-11 13:49:51
31,3284caf7-7f97-484e-854d-c013a9df7529,"NextEra Energy, Inc.",3409 Tremont Street,Fort Worth,Texas,76115,VIP,4796490944083699317,2024-10-10 17:41:59
471,d0fa9079-afec-45bc-89ee-afcc51bb54b6,"NextEra Energy, Inc.",6029 Walmer Lane,Rochester,New York,14614,Student,5592936717122632,2024-10-12 09:38:02
50,12162e55-e7cf-424d-a865-00a4c311351e,Nordic American Tankers Limited,14257 Gumwood Drive,San Antonio,Texas,78296,Basic,4283816539789727802,2024-10-10 19:21:15
304,d7d87be9-3cc5-4cad-a399-fe0417b6681f,Novadaq Technologies Inc,7706 Caltieri Court,Lubbock,Texas,79415,Government,341127610634275,2024-10-11 18:31:41
5,34aa33f0-fb3c-4198-a40b-4c42d4495917,Novanta Inc.,13996 Tamarindo Drive,Oklahoma City,Oklahoma,73124,Business,5549121461503253,2024-10-10 15:17:46
108,d8b4620e-363f-4abf-b83c-56a5f8bf8e1b,Nustar Energy L.P.,14682 Wyngate Place,Fresno,California,93794,Enterprise,6011196921434247,2024-10-11 00:32:11
