organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
27,37ba605b-d496-46d1-9f71-a5c17a96c6b9,"Photronics, Inc.",13896 Iron Oak Way,Houston,Texas,77015,Partner,ER81FNTU1240841071,2024-10-21 19:17:43
388,11d22a1f-0a66-41d5-9dea-cb0ece20142a,"Pfizer, Inc.",13196 Pebble Beach Lane,Long Beach,California,90805,Moderator,IQ51ADDK7529961670,2024-10-23 04:47:38
173,f8aebd70-18e2-4716-9865-e72fa0cfa012,Perrigo Company,6578 Yvonia Court,Carlsbad,California,92013,Partner,TT78OAXZ5419096029,2024-10-22 08:45:20
281,44f51ce0-aa55-42f6-8b68-5f84afcf97fb,People's Utah Bancorp,12082 Rhett Road,Clearwater,Florida,33758,VIP,MO58DTBW4599705769,2024-10-22 19:24:57
375,850ed32c-dc22-42c0-a17d-ec580c3d322d,"Penns Woods Bancorp, Inc.",8469 Mcalpin Street,Cincinnati,Ohio,45233,Student,CM68PQCY7646766074,2024-10-23 03:35:24
227,1798130e-37eb-4792-b981-f49317b705fa,PennantPark Floating Rate Capital Ltd.,14199 Berkshire Place,Tacoma,Washington,98405,Reseller,AJ78VWAM8858342807,2024-10-22 13:57:32
146,9be7e3ed-9594-4ad6-82b5-472bd17b5515,Penn West Petroleum Ltd,10656 La Pinta Place,Herndon,Virginia,22070,Temporary,KM46ZORU0966802847,2024-10-22 06:23:40
302,535dc7bd-9f15-4a85-b595-8927e7ba0f75,"Patriot National, Inc.",9885 View Path,Cincinnati,Ohio,45271,Temporary,VG09KYLZ2301098794,2024-10-22 21:34:58
145,4cbd5d39-c34c-4815-8f6f-b42d44424e18,Party City Holdco Inc.,12394 Sanborn Street,Miami,Florida,33196,Business,UZ97FJTO7145398212,2024-10-22 06:15:14
384,2660ec76-655f-4810-8774-1d8cc684efe1,Park-Ohio Holdings Corp.,10630 Mcguire Road,Boston,Massachusetts,02298,Seasonal,TW34DSRZ1871768518,2024-10-23 04:23:05
229,244970ee-2cee-422f-9754-e32dd1c69f33,"Pacific Biosciences of California, Inc.",6616 Fort Mill Court,Nashville,Tennessee,37205,Basic,EF04VCWL0582508479,2024-10-22 14:16:48
414,fe89c2f1-2f29-4ed9-8986-3e1aa2844613,PacWest Bancorp,9040 Gates Lane,Jackson,Mississippi,39236,Lifetime,MD12LPDP1035208605,2024-10-23 07:25:15
122,49a080cc-f75d-4557-a00a-098366d056f0,"PS Business Parks, Inc.",10872 Friar Way,Whittier,California,90605,Trial,DH64POJF7304436449,2024-10-22 04:05:54
213,b2292699-1355-4226-939c-332938f9ebda,PPlus Trust,7420 French Oak Avenue,Cincinnati,Ohio,45264,Nonprofit,AC54SNLP7046153183,2024-10-22 12:38:56
138,2e63af59-7834-4386-8fd2-fa893f356d43,"PIMCO Commercial Mortgage Securities Trust, Inc.",4937 Carriage Hill Way,Sacramento,California,94257,Standard,AS34YWLJ0549473729,2024-10-22 05:37:17
273,ae9bf9a0-bc8a-487d-8fc7-9535e995f9d5,PIMCO California Municipal Income Fund,9334 Ayala Way,Houston,Texas,77010,Guest,YS66WXRA8634859942,2024-10-22 18:26:12
279,5e000f78-828e-4beb-ad57-f0cef9cdc546,"PDL BioPharma, Inc.",11539 Dray Drive,Chicago,Illinois,60652,Temporary,MU60OMSH1312941585,2024-10-22 19:08:17
412,1c600d2c-dd53-4b1e-aed9-731eb8f75845,"PC Connection, Inc.",2362 Jaffia Court,Philadelphia,Pennsylvania,19115,Reseller,GM40NJRW7154860127,2024-10-23 07:15:38
425,5d39e092-fa41-4e03-8a56-348b11dfbc75,PAREXEL International Corporation,8574 Berkshire Place,Torrance,California,90510,VIP,YG78JKSN0813567407,2024-10-23 08:19:23
461,38c0ce2b-5d58-456e-a1f5-a1406b4b4317,"P.A.M. Transportation Services, Inc.",5378 Adrienne Way,Galveston,Texas,77554,Moderator,XX10EVVL9406291399,2024-10-23 11:37:33
275,8889cbf3-46db-4f38-bd55-76164ab6c022,"Orion Energy Systems, Inc.",11714 Benitez Street,Pittsburgh,Pennsylvania,15286,Moderator,XB66ZBCQ7407637244,2024-10-22 18:39:31
473,5e3bd814-898a-4d5e-b074-d800b00ed37c,Omega Protein Corporation,12947 Crane Doran Place,Cincinnati,Ohio,45254,Partner,CE73WDAJ7547514856,2024-10-23 12:32:28
167,7c212a59-6eed-4883-85ab-25aa47152d33,"Old Line Bancshares, Inc.",5631 Avon Loop,Spokane,Washington,99252,Affiliate,XW13NMON1744653940,2024-10-22 08:25:40
396,3d56b1f6-da0d-4244-83c2-632da66daed9,Ohio Valley Banc Corp.,10069 Tangerine Drive,Peoria,Illinois,61605,Basic,GR21WITU4484756617,2024-10-23 05:34:40
207,c26ba2c4-d421-4bb6-9bfe-afe7d6d7ea7e,"Obalon Therapeutics, Inc.",406 Millhorn Loop,Detroit,Michigan,48258,Student,JP74JKXE0225865728,2024-10-22 12:06:09
18,c94aaaef-39b9-4f02-b923-e942dc20f9d2,"ONE Gas, Inc.",9824 Langley Loop,Frederick,Maryland,21705,Partner,PQ16BSSB8835182396,2024-10-21 18:25:22
132,56db9eb7-3082-4449-a5fa-4cb6e0f61ba2,OFS Capital Corporation,10871 Cainsworth Place,Homestead,Florida,33034,Lifetime,NF32OBAW2945556857,2024-10-22 05:02:43
278,7145e855-1994-45f7-8d20-e4e6c3fa0cb7,Nuveen Select Tax Free Income Portfolio III,7313 Roanoke Street,Washington,District of Columbia,20566,VIP,IH03IUHX0698287117,2024-10-22 19:02:54
409,e0e65381-9ba9-4098-9a40-ed9eda6bc360,"Nuveen New York Municipal Value Fund, Inc.",9387 Devito Court,New Orleans,Louisiana,70160,Student,KK75SGHV8711264452,2024-10-23 06:57:18
93,9f620da0-0261-431a-80d2-440278335f1f,Nuveen New York Municipal Value Fund 2,5371 Santa Cruz Drive,San Jose,California,95123,VIP,XS46VCJJ9936288184,2024-10-22 01:26:18
121,25419ca5-a1df-414c-8374-047dbb21b2fa,Nuveen New Jersey Quality Municipal Income Fund,11523 Unity Terrace,Tallahassee,Florida,32309,Moderator,VP94BSNE6640669633,2024-10-22 03:58:00
105,fb09f2fe-b89f-4c37-877f-942139df373c,Nuveen NASDAQ 100 Dynamic Overwrite Fund,6785 Young Lane,Mobile,Alabama,36689,Basic,RO29WBSJ5097657738,2024-10-22 02:41:15
258,955c75cb-e49b-49eb-ab08-467f4466ebd4,Nuveen Insured New York Select Tax-Free Income Portfolio,979 Fairmount Court,Monticello,Minnesota,55585,Affiliate,CF78JFAW5615982793,2024-10-22 17:08:06
231,a2047c97-8f0d-41c7-84e3-e0c28de81822,Nuveen Diversified Dividend and Income Fund,10024 Yvonia Court,Billings,Montana,59112,Trial,RT60BVKY9770282740,2024-10-22 14:29:56
370,deb1b38d-2c29-4b5f-8b7c-2b95bcafc06d,Nuveen Credit Opportunities 2022 Target Term Fund,7781 Easley Way,Fairfax,Virginia,22036,Reseller,DT32ABEZ8108739514,2024-10-23 03:12:14
335,34ccf621-4971-47e9-9e58-8fb5dbfa5824,Nuveen AMT-Free Municipal Value Fund,2132 Horst Place,Savannah,Georgia,31422,Trial,SE94KRYG3738868758,2024-10-23 00:13:35
222,43476a35-35dd-479b-aa88-dc32c8ed8e09,"Nustar GP Holdings, LLC",5503 Adriana Way,Phoenix,Arizona,85067,Admin,DU56DSJX8537197914,2024-10-22 13:27:52
264,2ca58378-711f-4672-8eb4-398bd2f65e6f,Northeast Bancorp,3725 Milow Place,Tacoma,Washington,98411,Nonprofit,HT26DRRX4458171972,2024-10-22 17:32:43
199,46e53471-40a3-4644-8bb8-6efb994889ce,Nomura Holdings Inc ADR,7211 Underbrush Trail,Stockton,California,95298,Moderator,XU78BVNJ1017634455,2024-10-22 11:25:46
71,da1f8b3a-79f9-4c66-be9b-fbc899e891a2,"NextEra Energy, Inc.",4543 San Pedro Drive,Mesquite,Texas,75185,Trial,BF04NSJU3342204274,2024-10-21 23:16:05
250,79b8e70f-879a-4075-ad8f-c564a3029737,Newtek Business Services Corp.,2625 Carnegie Court,Sacramento,California,94250,Premium,TL23STWQ6595324450,2024-10-22 16:20:37
284,80e5d9e3-81a4-4d75-9968-a222ab281fed,"New York Community Bancorp, Inc.",1155 Sweet Bay Trail,Sacramento,California,95828,Enterprise,AN80WTCK7784277695,2024-10-22 19:41:46
369,026123f3-7076-40a1-a5a2-2b068bfc0e0a,New Residential Investment Corp.,12166 Veltre Way,Roanoke,Virginia,24029,Family,JH28NMLW8854077644,2024-10-23 03:03:57
193,fdebec11-d53e-44f2-81e2-8c8cbac7b82a,"New America High Income Fund, Inc. (The)",4734 Lee Avenue,Greensboro,North Carolina,27409,Guest,CU83FWEB1760027629,2024-10-22 10:52:40
439,af65fb17-4a06-4bd7-beb0-16b7fec61768,"Neothetics, Inc.",3992 Fair Oak Terrace,San Diego,California,92137,Temporary,ZL75NAYD4315694847,2024-10-23 09:30:36
172,aed26156-8b52-4f1a-ada7-1c83b873f802,Navistar International Corporation,5441 Parrot Place,San Diego,California,92105,VIP,QQ74WMHX2664457859,2024-10-22 08:41:05
255,05a77db8-a6b1-4e96-abb7-c79ed45fe36c,Navios Maritime Holdings Inc.,11321 Ink Spot Way,Joliet,Illinois,60435,Family,OH76TRYV6077744123,2024-10-22 16:47:26
160,93858a60-816f-421e-9745-03866b648d85,"Navigant Consulting, Inc.",7005 Anthony Terrace,Albany,New York,12237,Standard,LG01AXES4079562121,2024-10-22 07:42:32
203,124a1521-7625-4d16-ad87-cf5362b01d28,Navient Corporation,12694 Borrowman Avenue,Peoria,Illinois,61651,Basic,QT32IXEF8881858563,2024-10-22 11:50:17
286,d60c6156-85b6-4b23-88cd-821f41334793,Natus Medical Incorporated,11169 Francesca Place,Tuscaloosa,Alabama,35405,Temporary,VI92YTYJ2984691155,2024-10-22 19:50:32
471,a798a1ca-31e8-4aa3-95fe-73ecc06e768c,National General Holdings Corp,1321 D'Angelo Lane,Seattle,Washington,98104,Temporary,AG47KZVF7714455834,2024-10-23 12:29:00
406,7a95e888-29cc-4a37-82e7-8cc7a8a6ac4d,National General Holdings Corp,12065 Lucky Lane,Washington,District of Columbia,20580,Basic,WP29QFDZ7117604687,2024-10-23 06:34:09
456,9dfca0c5-4004-406e-af06-a6c2f004d281,National Commerce Corporation,14122 Morning Dove Lane,Pensacola,Florida,32595,Admin,DG20NNYF4440432413,2024-10-23 10:57:27
269,255abd0b-0fbb-41ee-a366-39b2e6fa443c,National Bank Holdings Corporation,9619 Post Oak Court,Raleigh,North Carolina,27626,Seasonal,KC61CBRG9795442692,2024-10-22 17:57:16
49,738131be-ae3e-4aae-8aa5-3b9bc98ce097,"NantHealth, Inc.",11097 Evelynton Loop,Saint Augustine,Florida,32092,Standard,VS45SRCN6852781162,2024-10-21 21:15:03
22,cb49f066-be85-4083-bb32-52f32818af79,NIC Inc.,7080 Weaton Court,Santa Barbara,California,93106,Lifetime,JX50VCBW8191809476,2024-10-21 18:45:51
76,88704f91-65a9-4622-b68d-f0f910062925,NGL ENERGY PARTNERS LP,3893 Sanibel Court,Gainesville,Florida,32627,Student,KJ25PXCH9513449007,2024-10-21 23:48:07
233,cc424cd9-2d79-471a-95ff-ec089cec3c9b,NF Energy Saving Corporation,1324 Augusta Lane,Albuquerque,New Mexico,87105,Enterprise,NY23BKLV7420539301,2024-10-22 14:44:19
411,e063620f-64d2-4846-9138-4479bcbb2585,NASDAQ TEST STOCK,10451 Society Hill Circle,Baton Rouge,Louisiana,70820,Seasonal,ZP52BPBM7195141797,2024-10-23 07:08:22
358,d440ee2e-6ab7-435a-bc7d-b93d0869d852,NASDAQ TEST STOCK,6057 Whiting Way,Brooklyn,New York,11236,Nonprofit,BQ89INPW1841519062,2024-10-23 02:01:37
387,d0d3d0ad-2989-4067-9932-bd69757589c2,MutualFirst Financial Inc.,12946 Apache Court,Peoria,Illinois,61640,Premium,QW90CPDS2589465934,2024-10-23 04:38:52
403,6f964fe7-0ddc-4b05-baec-bd6ba70ae9e8,"MuleSoft, Inc.",4873 D'Angelo Lane,Louisville,Kentucky,40215,Standard,TO40DGXO8344257592,2024-10-23 06:21:32
346,c1aec7a3-57d1-4391-b2ec-9df792c238d3,Morgan Stanley,10446 Renee Terrace,Kansas City,Missouri,64125,Individual,NW89RDWD1179025979,2024-10-23 00:51:38
67,68fe04c3-da7c-4507-b919-ef5809790c73,Moelis & Company,7016 Alhambra Way,Fort Worth,Texas,76147,VIP,YB70PINX9536506297,2024-10-21 22:57:26
50,84147794-8ab1-4bf0-b88e-b8974725837f,"ModusLink Global Solutions, Inc",9797 Dalton Drive,Philadelphia,Pennsylvania,19146,Basic,RR90IZTB7567110267,2024-10-21 21:22:42
447,603de4e7-2f90-42d3-b66e-fa38a862ba22,Modern Media Acquisition Corp.,12655 Hatch Lane,West Palm Beach,Florida,33416,VIP,JQ82ZNEC7472684202,2024-10-23 10:00:41
57,a4581de1-c200-46ce-8f0f-e26db2f87ffb,Mimecast Limited,12083 Grantham Terrace,Los Angeles,California,90060,Temporary,XC10RMHT8591708672,2024-10-21 22:07:53
134,1b22937b-8495-4771-a479-ff91e06550cb,Middlefield Banc Corp.,7663 Heather Way,Albany,New York,12227,Nonprofit,NG66BBJJ2398643338,2024-10-22 05:12:47
176,935d8ce7-6446-463e-bc27-cbeddf856178,Midatech Pharma PLC,11883 Casso Court,Columbus,Ohio,43284,Reseller,FB63JQNZ9101004008,2024-10-22 09:02:09
8,e692db0f-1d97-493d-9be8-c29842fd75f8,"MidWestOne Financial Group, Inc.",4429 Burgett Court,Phoenix,Arizona,85040,Student,HW44OCYV3104134557,2024-10-21 17:49:49
183,69a7fd4d-3f8a-4ae7-b095-0de57e5d595a,"Mid-Con Energy Partners, LP",12661 Paradise Drive,Bryan,Texas,77806,Standard,BR58UJTB9523639039,2024-10-22 09:55:14
2,2f65792d-f3bd-496c-95ee-04657428ef39,"Micronet Enertec Technologies, Inc.",11207 Joyce Hughes Way,Saint Louis,Missouri,63104,Standard,NX92UZOR4102414723,2024-10-21 17:18:42
359,039a7832-8ebb-48b0-b6c6-611da369c536,"MiMedx Group, Inc",2796 Lock Street,Sacramento,California,94280,Family,LD33IXQW9757401906,2024-10-23 02:06:15
348,3c0d2a87-faef-4417-aaa6-065c7e61c5b3,Meredith Corporation,11787 Abner Street,Clearwater,Florida,34620,Business,AN34MBKG2972002402,2024-10-23 01:05:57
407,b1a4bb8b-e9b9-4357-bb3d-84ac35eafc4c,Mercantile Bank Corporation,11942 Chambers Street,Newton,Massachusetts,02162,Business,WI39JBYA4225339148,2024-10-23 06:42:23
34,1c09a51a-afc7-4f9e-af87-18032ff28d51,Medtronic plc,8576 Castano Place,Fort Wayne,Indiana,46857,Basic,FS87GGRM6280713809,2024-10-21 20:03:04
182,18cdcb87-a966-4cc9-8bac-8662a0e69f9f,McKesson Corporation,9093 Robbins Road,Sarasota,Florida,34276,Partner,TO28LQJM3690744146,2024-10-22 09:48:47
136,b57ab9fc-1508-4edb-a8a3-7eb9d4738837,"Maximus, Inc.",13283 Mack Street,Syracuse,New York,13217,Seasonal,EJ03VWHS4542659938,2024-10-22 05:26:38
217,dcf11865-5b28-4fcf-a6c5-e7bc9c07fbfd,Marriott International,11773 Helena Terrace,Concord,California,94522,Business,MI29GIAB3240860958,2024-10-22 13:00:29
169,de3c8470-9bf6-4071-bb1e-0359fcaea20b,Marin Software Incorporated,1184 Tangerine Circle,Pompano Beach,Florida,33075,Lifetime,BC96PKKW1752063801,2024-10-22 08:32:42
95,f20208ed-6878-42ee-ab1a-2f222ffc8104,"Maiden Holdings, Ltd.",13765 Misty Court,Ann Arbor,Michigan,48107,Reseller,LF68QRAR4954085462,2024-10-22 01:34:03
440,4a0047f3-4989-4a52-9a72-ee7700b675e2,MYOS RENS Technology Inc.,7804 Valor Court,Oakland,California,94605,Family,BE98GDKN0508262161,2024-10-23 09:33:59
24,671b0e44-330d-46c7-8109-dff8e55f5380,MSG Networks Inc.,8073 Garner Path,Macon,Georgia,31296,Moderator,UI29LYLF9578231026,2024-10-21 18:59:08
77,4ff968e8-a9fe-497e-9580-3211826b9074,"MOCON, Inc.",12943 Altair Path,Trenton,New Jersey,08638,Seasonal,RC87JGBG1083253790,2024-10-21 23:51:27
428,315f97a1-cc44-49d7-90f7-547c904ad627,"MIDSTATES PETROLEUM COMPANY, INC.",8836 Foley Trail,Chicago,Illinois,60674,Trial,KC09TIKW2489918316,2024-10-23 08:38:56
157,e20d0e3c-466d-40de-b5ba-c7149fb8cbf3,MFS Intermediate Income Trust,13218 Elm Street,Las Vegas,Nevada,89140,Nonprofit,YZ90FFEJ3719154838,2024-10-22 07:20:22
418,2b710985-74ad-4898-9fb2-4b14ebf95ef0,"Luby's, Inc.",3299 Wentworth Lane,New York City,New York,10014,Enterprise,OG98PTZP1680850019,2024-10-23 07:47:51
266,8f168508-a467-4bbb-a78a-30f6f13904f7,Lsb Industries Inc.,11879 Hemstead Road,San Luis Obispo,California,93407,Business,FD14PRQE0851702842,2024-10-22 17:37:05
188,b89ba6f8-1656-44e2-8469-f01d8ffd1356,"Lithia Motors, Inc.",12065 Ruhlman Loop,Tampa,Florida,33694,Business,PU39PVIB4336385965,2024-10-22 10:25:25
238,da5628bb-c1ee-483d-8fe2-66e3b653e7df,"Limelight Networks, Inc.",12407 Hollis Way,Brooklyn,New York,11231,Standard,PD09WKQE5798311950,2024-10-22 15:04:07
211,f0a3b8c3-cab0-4a17-a1d1-550719e5e5c2,Legg Mason Low Volatility High Dividend ETF,9693 Cadorette Drive,Young America,Minnesota,55564,Family,DN68JQYC8154157074,2024-10-22 12:23:24
235,45d263b2-b263-416b-b09c-2bd7cc91286b,"Landcadia Holdings, Inc.",9901 Sand Pine Terrace,Lynchburg,Virginia,24515,Partner,HT08LEXJ1272688480,2024-10-22 14:51:58
7,1bf03ef1-20f6-45fd-bd42-a4f4f983b8c5,LaSalle Hotel Properties,6099 Ulelah Street,Denver,Colorado,80223,Affiliate,NV03MROW8774450613,2024-10-21 17:45:10
277,6110db0e-670b-4fe1-afa5-6b1434718c71,Koppers Holdings Inc.,10413 Rosella Place,Sacramento,California,95852,Student,OU05MNVB9095040529,2024-10-22 18:55:40
162,39613354-d371-41df-a022-02a423dd5d8c,Knowles Corporation,8579 Foggy Brook Loop,Rochester,New York,14683,Premium,RX20KGXR8597769126,2024-10-22 07:49:33
459,5f2d50bc-452f-4299-b0c1-b977a901b6fe,Kingold Jewelry Inc.,7171 Chula Vista Avenue,Houston,Texas,77255,Premium,SV59BPMA5096483994,2024-10-23 11:23:57
308,3a32ee3a-18f8-4b55-a86a-4f4cecdd02bb,Kilroy Realty Corporation,13814 Darwin Terrace,Kansas City,Missouri,64114,Student,ZH30CEFL4782313109,2024-10-22 21:54:54
312,3cc35560-6a92-4bba-b3ef-db50f7a213b0,Keysight Technologies Inc.,4964 Sheehan Street,Pasadena,Texas,77505,Nonprofit,QT18IMRL6045244952,2024-10-22 22:12:28
137,277f24dd-8657-42dd-842f-cbe1447bbfc8,Kenon Holdings Ltd.,1152 Partridge Avenue,Memphis,Tennessee,38119,Guest,SX46FFBH5059859348,2024-10-22 05:35:36
10,81c8e4c0-ee41-4534-b141-a2d78b4bcd95,Kaman Corporation,4219 Allen Avenue,Saint Paul,Minnesota,55123,Seasonal,RI80EANH6848327056,2024-10-21 17:55:29
28,da8bdc84-e2a6-4ff5-a954-a1a0091d9239,"KalVista Pharmaceuticals, Inc.",3486 Booth Place,El Paso,Texas,79916,Temporary,EM83JBDY9520210099,2024-10-21 19:27:03
446,b47c111c-2ec4-4f73-a559-0f4e2f28376b,KKR & Co. L.P.,869 Corona Court,Houston,Texas,77260,Basic,IP73MKGN8383909201,2024-10-23 09:59:10
87,8b85079c-2d3c-459d-9b49-2748c44e63e1,K12 Inc,13788 Tangerine Circle,New York City,New York,10275,Business,IQ75QQRT2381306912,2024-10-22 00:48:58
123,d8281e6b-bd7b-4deb-80a8-849f6547d4b3,Jones Lang LaSalle Incorporated,14509 Woodbreeze Place,Waterbury,Connecticut,06705,Admin,KQ74QIPR5241040583,2024-10-22 04:13:25
158,5c01f0a1-cedf-4098-8cfb-84b8a74841bd,John Hancock Tax-Advantaged Global Shareholder Yield Fund,11828 Golden Ridge Drive,Harrisburg,Pennsylvania,17105,Reseller,QP37DDRQ7750444836,2024-10-22 07:29:17
259,f5f8473f-2e63-4bdb-8c44-a1d29d74fea4,John Hancock Pfd Income Fund II,5474 Archer Avenue,Hampton,Virginia,23663,Reseller,QX61SEIO9311735359,2024-10-22 17:09:41
354,8f1f30e2-38ea-4e0b-acb8-97bda640b754,Iridium Communications Inc,4848 Welcome Way,Huntsville,Texas,77343,Basic,MQ83RFLO2713649198,2024-10-23 01:45:44
467,9840a146-c801-4bb7-b0d4-fa917a31cb37,"Investors Bancorp, Inc.",8638 Corona Avenue,Longview,Texas,75605,VIP,GM15STRE6424349964,2024-10-23 12:09:14
226,762679b6-7be0-43a9-8578-6c8bdbf45081,Invesco Senior Income Trust,9732 Lape Lane,Apache Junction,Arizona,85219,Temporary,ZG23DFCT6555950024,2024-10-22 13:50:42
65,838de930-a7e7-4c77-8f40-30ae6f358b52,Invesco Plc,7214 Ruiz Court,Hot Springs National Park,Arkansas,71914,Family,NJ97QANK1740797691,2024-10-21 22:49:46
291,9279074b-9e74-4686-afbb-e83cb659e343,Intrexon Corporation,1940 Birchbrook Avenue,Huntington Beach,California,92648,Individual,HG68LOEF2061616961,2024-10-22 20:24:06
443,cbfaa430-23de-4067-8380-293a5d4eea41,Intellipharmaceutics International Inc.,11132 Walters Court,Richmond,California,94807,Standard,XA55APQJ7091672460,2024-10-23 09:43:51
272,58efb028-b29d-4f11-ba5b-00efddf82610,"Insight Enterprises, Inc.",5641 Jacaranda Avenue,Anaheim,California,92805,Reseller,NN94DZQD7838689020,2024-10-22 18:21:49
75,fbbe6e4d-babf-42b7-8e05-725a9e79b1d0,"Inovalon Holdings, Inc.",14030 Gates Lane,Denver,Colorado,80241,Moderator,FT23GHER8759461600,2024-10-21 23:38:42
125,e2714ae2-48ef-48bd-8f62-cc4de00403f1,"Innophos Holdings, Inc.",5974 Salido Avenue,Kansas City,Missouri,64160,Reseller,BC48YQSA7665734793,2024-10-22 04:29:26
149,77411d73-9c9f-4a6f-80a2-f6cbcce43ba8,"India Fund, Inc. (The)",6643 Rutland Avenue,Madison,Wisconsin,53790,Family,FT52DIDR5341836335,2024-10-22 06:43:36
6,c76fe2e3-3dd2-4a5e-902f-5b379a0b131f,Independent Bank Corporation,6023 Elgin Street,Sarasota,Florida,34233,Business,DL90LIKT9536131387,2024-10-21 17:40:34
35,fff768f6-a0ef-4354-8812-ae8000c77526,ITT Inc.,7095 Bayhill Court,Los Angeles,California,90094,Business,YA65HTJV2328833357,2024-10-21 20:09:12
394,8ce45485-bf23-4a5d-a216-97b9f9a20fa2,IRSA Propiedades Comerciales S.A.,4566 Halstead Terrace,Flushing,New York,11388,Temporary,RC97TMYG7005261662,2024-10-23 05:21:03
324,646e3e78-6ebf-424d-9d4e-f3d1ecfc5aaf,IRIDEX Corporation,2999 Ortez Lane,Houston,Texas,77060,Partner,UX18ZIHI0903578798,2024-10-22 23:20:57
156,eedb0b91-ac8a-4fe9-8fef-b622ef269cdc,IDEX Corporation,4075 Ottley Terrace,Saint Paul,Minnesota,55172,Premium,IP84YLIC4977805571,2024-10-22 07:16:56
127,0c4ceb7e-79e1-4a66-b477-7b44afcb4960,"I.D. Systems, Inc.",1878 Licciardello Path,Irving,Texas,75062,Temporary,WJ69EGQD8104094895,2024-10-22 04:41:03
293,a8c3503f-f42d-4c2b-9f27-064bd15649b8,"Hologic, Inc.",13213 Sebastion Avenue,Las Vegas,Nevada,89130,Business,WY78FMCN0563984952,2024-10-22 20:34:34
206,09dcdd45-3229-4388-941e-95e2e7cb301a,Hershey Company (The),2331 Anthem Road,Asheville,North Carolina,28815,Lifetime,GG31UHXL7516827853,2024-10-22 12:03:46
390,fec190fc-7cd5-4e6d-b8f9-86e0362fc2de,Heritage Financial Corporation,8579 Culpepper Way,San Jose,California,95173,Trial,IX45EWYD6204301869,2024-10-23 05:00:48
184,08f8b01f-a78a-4b0a-873a-7de689167c0a,Herc Holdings Inc.,9421 Cadiz Terrace,Boise,Idaho,83716,Basic,AK95JUTQ9015798386,2024-10-22 10:03:49
74,8a3a8431-e2a8-4b08-844f-2eb449e73076,"Helix Energy Solutions Group, Inc.",13803 Tanner Drive,Newport News,Virginia,23612,Enterprise,MG60UKFB5753031759,2024-10-21 23:29:26
251,0de60904-8a70-40c7-b205-b2f2989f7b71,"Hebron Technology Co., Ltd.",9898 Cameo Circle,Pasadena,California,91186,Business,TI03JWCS5707236308,2024-10-22 16:23:11
120,7e46b20e-15fb-4771-a9c6-879456e44b30,"Hawaiian Telcom Holdco, Inc.",6303 Ventura Drive,Boston,Massachusetts,02119,VIP,UW64UQPE8896717736,2024-10-22 03:53:14
237,474dee29-90b2-4ff2-8d9e-d2db6d302932,"Harte-Hanks, Inc.",4805 Union Place,San Bernardino,California,92415,Affiliate,BQ41DGHW8564206774,2024-10-22 15:00:15
130,3d56fafd-b7cb-4e81-ba07-5a567a0c1427,Handy & Harman Ltd.,5861 Conchas Drive,Fresno,California,93709,Basic,JB93KLDK0654858896,2024-10-22 04:49:58
5,097f4155-11a9-4eb0-8d42-23f7d1373988,HDFC Bank Limited,7212 Blackberry Avenue,Little Rock,Arkansas,72209,Basic,YL32EGZW8752458012,2024-10-21 17:35:15
228,2cabcfa3-cfb4-407d-a3a0-7eacfa06c5f4,"HCA Healthcare, Inc.",14598 Wartinbee Lane,Pittsburgh,Pennsylvania,15215,Lifetime,MQ05GSPG5902326665,2024-10-22 14:07:03
317,5d663e4b-bcd5-4973-a6b3-1039460ec61a,"H&R Block, Inc.",5169 Burch Street,Chicago,Illinois,60691,Moderator,OK68JSRQ3949493024,2024-10-22 22:42:09
328,6981cd0b-6c3a-48ae-86ca-606f1a94f0ab,Guggenheim Credit Allocation Fund,6538 Bamboo Avenue,Salem,Oregon,97312,Reseller,TJ19WCDH7680779777,2024-10-22 23:41:36
361,1e3b4438-1b55-4e08-ac4f-cbb9fa96e2a2,Grupo Supervielle S.A.,4120 Maynard Path,San Antonio,Texas,78205,Basic,QG67AXBF6627875003,2024-10-23 02:15:40
404,b0437487-f128-43c1-881e-f14b33565c1d,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,4333 Del Toro Drive,Phoenix,Arizona,85010,Guest,SI95DMWL1914609853,2024-10-23 06:25:27
177,333bff07-b20b-4854-96e6-69948e17600c,"Griffin Industrial Realty, Inc.",9518 Ibises Court,Oklahoma City,Oklahoma,73129,Nonprofit,FY00TOQV6829411260,2024-10-22 09:10:16
139,cc322bfd-b4a2-4562-a713-79f185a78a88,Golden Ocean Group Limited,1697 Lyall Loop,Birmingham,Alabama,35205,Individual,RW45AGXR4606325597,2024-10-22 05:41:14
218,7a8fe1e2-6d66-400f-be10-d4ac4aa15a0b,"Golden Entertainment, Inc.",184 Clifton Hill Drive,Huntington,West Virginia,25775,Admin,YV92HHCH3398016351,2024-10-22 13:08:32
307,7103ee9a-3a81-4076-a24f-53394d1260d2,Gol Linhas Aereas Inteligentes S.A.,6577 Gompers Place,Reno,Nevada,89510,Trial,SF55UBQK1314176148,2024-10-22 21:49:58
135,37bca49a-8e96-4a90-abb3-ec89f15346b8,Global X Robotics & Artificial Intelligence ETF,12133 Albion Way,Fort Wayne,Indiana,46896,Enterprise,TV22HHPH4228516733,2024-10-22 05:18:22
221,adac6236-c7df-4243-aad7-b2599dd863ed,Global Partner Acquisition Corp.,6806 Tim Terrace,Saint Cloud,Minnesota,56398,Moderator,HG30YHPA6051710122,2024-10-22 13:22:48
